thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
55,0,55,[np.float64(0.25222222222222224)],[np.float64(-0.36666666666666664)],[1],[0],[0],[2.0350489580014255],['target'],55,0,55,0,100.85382970899809,,5,100.84265470899118,100.85382970899809,100.85382970899809,0.014894249994540587,102.87777816699236,[np.float64(0.25222222222222224)],[np.float64(-0.36666666666666664)],[1],[0],[0],[2.0350489580014255],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
56,0,56,[np.float64(0.38333333333333336)],[np.float64(-0.18666666666666668)],[1],[0],[0],[1.6371399160125293],['target'],56,0,56,0,102.92163441699813,,10,102.90753850000328,102.92163441699813,102.92163441699813,0.02956391600309871,104.54472187500505,[np.float64(0.38333333333333336)],[np.float64(-0.18666666666666668)],[1],[0],[0],[1.6371399160125293],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
57,0,57,[np.float64(0.07333333333333333)],[np.float64(-0.21222222222222223)],[1],[0],[0],[1.7838134999910835],['target'],57,0,57,0,104.65558212499309,,10,104.64308525000524,104.65558212499309,104.65558212499309,0.09819712500029709,106.4269517089997,[np.float64(0.07333333333333333)],[np.float64(-0.21222222222222223)],[1],[0],[0],[1.7838134999910835],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
58,0,58,[np.float64(-0.43222222222222223)],[np.float64(-0.09888888888888889)],[1],[0],[0],[1.7628547500062268],['target'],58,0,58,0,106.46013441699324,,10,106.44808579199889,106.46013441699324,106.46013441699324,0.020960707988706417,108.21099599999434,[np.float64(-0.43222222222222223)],[np.float64(-0.09888888888888889)],[1],[0],[0],[1.7628547500062268],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
59,0,59,[np.float64(-0.15555555555555556)],[np.float64(0.15)],[1],[0],[0],[2.244883541003219],['target'],59,0,59,0,108.24429316699388,,10,108.23183129199606,108.24429316699388,108.24429316699388,0.02066366699000355,110.47677095899417,[np.float64(-0.15555555555555556)],[np.float64(0.15)],[1],[0],[0],[2.244883541003219],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
60,0,60,[np.float64(-0.04888888888888889)],[np.float64(-0.43555555555555553)],[1],[0],[0],[1.856137458991725],['target'],60,0,60,0,110.49949041700165,,5,110.48906508399523,110.49949041700165,110.49949041700165,0.012123583001084626,112.3452877499949,[np.float64(-0.04888888888888889)],[np.float64(-0.43555555555555553)],[1],[0],[0],[1.856137458991725],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
61,0,61,[np.float64(0.41333333333333333)],[np.float64(0.31)],[1],[0],[0],[2.5348270410031546],['target'],61,0,61,0,112.38901587500004,,10,112.3752073749929,112.38901587500004,112.38901587500004,0.029733791001490317,114.91008154199517,[np.float64(0.41333333333333333)],[np.float64(0.31)],[1],[0],[0],[2.5348270410031546],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
62,0,62,[np.float64(0.1511111111111111)],[np.float64(-0.17555555555555555)],[1],[0],[0],[1.6959876250039088],['target'],62,0,62,0,114.94413858400367,,10,114.93155395900249,114.94413858400367,114.94413858400367,0.02130024999496527,116.6276147919998,[np.float64(0.1511111111111111)],[np.float64(-0.17555555555555555)],[1],[0],[0],[1.6959876250039088],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
63,0,63,[np.float64(-0.03111111111111111)],[np.float64(-0.2288888888888889)],[1],[0],[0],[1.321521333011333],['target'],63,0,63,0,116.64971033399343,,5,116.63930933400115,116.64971033399343,116.64971033399343,0.011525624999194406,117.96091337499092,[np.float64(-0.03111111111111111)],[np.float64(-0.2288888888888889)],[1],[0],[0],[1.321521333011333],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
64,0,64,[np.float64(-0.32)],[np.float64(-0.20333333333333334)],[1],[0],[0],[1.5557220000046073],['target'],64,0,64,0,118.00228820899792,,10,117.98808125000505,118.00228820899792,118.00228820899792,0.026945500008878298,119.54385499999626,[np.float64(-0.32)],[np.float64(-0.20333333333333334)],[1],[0],[0],[1.5557220000046073],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
65,0,65,[np.float64(-0.0077777777777777776)],[np.float64(-0.4255555555555556)],[1],[0],[0],[1.4277422920131357],['target'],65,0,65,0,119.57829000000493,,10,119.56600925000384,119.57829000000493,119.57829000000493,0.021981249999953434,120.99380066699814,[np.float64(-0.0077777777777777776)],[np.float64(-0.4255555555555556)],[1],[0],[0],[1.4277422920131357],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
66,0,66,[np.float64(-0.4211111111111111)],[np.float64(0.15555555555555556)],[1],[0],[0],[2.4554168339964235],['target'],66,0,66,0,121.01646329199139,,5,121.00596945900179,121.01646329199139,121.01646329199139,0.011993250009254552,123.46146908399533,[np.float64(-0.4211111111111111)],[np.float64(0.15555555555555556)],[1],[0],[0],[2.4554168339964235],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
67,0,67,[np.float64(-0.48777777777777775)],[np.float64(0.11555555555555555)],[1],[0],[0],[1.4505608750041574],['target'],67,0,67,0,123.48881208400417,,5,123.47747766699467,123.48881208400417,123.48881208400417,0.015811582998139784,124.92810962500516,[np.float64(-0.48777777777777775)],[np.float64(0.11555555555555555)],[1],[0],[0],[1.4505608750041574],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
68,0,68,[np.float64(-0.43444444444444447)],[np.float64(0.35444444444444445)],[1],[0],[0],[1.3031267500045942],['target'],68,0,68,0,124.97281645900512,,10,124.95823679199384,124.97281645900512,124.97281645900512,0.02990591700654477,126.2614132919989,[np.float64(-0.43444444444444447)],[np.float64(0.35444444444444445)],[1],[0],[0],[1.3031267500045942],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
69,0,69,[np.float64(-0.3844444444444444)],[np.float64(0.03777777777777778)],[1],[0],[0],[1.561881458008429],['target'],69,0,69,0,126.29516854199755,,10,126.28302829200402,126.29516854199755,126.29516854199755,0.02139912499114871,127.84496462499374,[np.float64(-0.3844444444444444)],[np.float64(0.03777777777777778)],[1],[0],[0],[1.561881458008429],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
70,0,70,[np.float64(-0.32666666666666666)],[np.float64(-0.2311111111111111)],[1],[0],[0],[1.3943492499965942],['target'],70,0,70,0,127.87921220899443,,10,127.86666083399905,127.87921220899443,127.87921220899443,0.02151429200603161,129.26106449999497,[np.float64(-0.32666666666666666)],[np.float64(-0.2311111111111111)],[1],[0],[0],[1.3943492499965942],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
71,0,71,[np.float64(-0.28888888888888886)],[np.float64(0.13666666666666666)],[1],[0],[0],[1.4381539999885717],['target'],71,0,71,0,129.28405679199204,,5,129.27408762500272,129.28405679199204,129.28405679199204,0.012837290996685624,130.7123242499947,[np.float64(-0.28888888888888886)],[np.float64(0.13666666666666666)],[1],[0],[0],[1.4381539999885717],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
72,0,72,[np.float64(0.11444444444444445)],[np.float64(0.13777777777777778)],[1],[0],[0],[1.9210347080079373],['target'],72,0,72,0,130.75320079199446,,10,130.73919191700406,130.75320079199446,130.75320079199446,0.026665875004255213,132.66027274999942,[np.float64(0.11444444444444445)],[np.float64(0.13777777777777778)],[1],[0],[0],[1.9210347080079373],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
73,0,73,[np.float64(-0.15777777777777777)],[np.float64(-0.43666666666666665)],[1],[0],[0],[2.054903625001316],['target'],73,0,73,0,132.68256462499266,,5,132.67226029199082,132.68256462499266,132.68256462499266,0.011816792000900023,134.72723120899172,[np.float64(-0.15777777777777777)],[np.float64(-0.43666666666666665)],[1],[0],[0],[2.054903625001316],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
74,0,74,[np.float64(-0.4022222222222222)],[np.float64(0.43222222222222223)],[1],[0],[0],[2.240573624992976],['target'],74,0,74,0,134.76660466699104,,10,134.75327320900396,134.76660466699104,134.76660466699104,0.02588050000485964,136.99389954199432,[np.float64(-0.4022222222222222)],[np.float64(0.43222222222222223)],[1],[0],[0],[2.240573624992976],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
75,0,75,[np.float64(-0.18333333333333332)],[np.float64(0.2511111111111111)],[1],[0],[0],[1.494698624999728],['target'],75,0,75,0,137.02837245899718,,10,137.01581158400222,137.02837245899718,137.02837245899718,0.0217436670063762,138.51055700000143,[np.float64(-0.18333333333333332)],[np.float64(0.2511111111111111)],[1],[0],[0],[1.494698624999728],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
76,0,76,[np.float64(0.16111111111111112)],[np.float64(0.26555555555555554)],[1],[0],[0],[1.6467136669962201],['target'],76,0,76,0,138.54363579199708,,10,138.5315565839992,138.54363579199708,138.54363579199708,0.02085066700237803,140.17832449999696,[np.float64(0.16111111111111112)],[np.float64(0.26555555555555554)],[1],[0],[0],[1.6467136669962201],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
77,0,77,[np.float64(-0.14777777777777779)],[np.float64(0.025555555555555557)],[1],[0],[0],[1.3224422500061337],['target'],77,0,77,0,140.20009275000484,,5,140.18999433399586,140.20009275000484,140.20009275000484,0.01150508300634101,141.51251812500414,[np.float64(-0.14777777777777779)],[np.float64(0.025555555555555557)],[1],[0],[0],[1.3224422500061337],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
78,0,78,[np.float64(-0.38666666666666666)],[np.float64(-0.3933333333333333)],[1],[0],[0],[2.2152343330089934],['target'],78,0,78,0,141.54079170900513,,5,141.52949212500243,141.54079170900513,141.54079170900513,0.0167619999992894,143.7447989170032,[np.float64(-0.38666666666666666)],[np.float64(-0.3933333333333333)],[1],[0],[0],[2.2152343330089934],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
79,0,79,[np.float64(0.4166666666666667)],[np.float64(-0.21444444444444444)],[1],[0],[0],[1.87279112500255],['target'],79,0,79,0,143.78672729199752,,10,143.77239279200148,143.78672729199752,143.78672729199752,0.027399792001233436,145.6452319999953,[np.float64(0.4166666666666667)],[np.float64(-0.21444444444444444)],[1],[0],[0],[1.87279112500255],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
80,0,80,[np.float64(-0.43333333333333335)],[np.float64(-0.11)],[1],[0],[0],[1.944138834005571],['target'],80,0,80,0,145.678499792004,,10,145.66646312500234,145.678499792004,145.678499792004,0.02107433399942238,147.61064941699442,[np.float64(-0.43333333333333335)],[np.float64(-0.11)],[1],[0],[0],[1.944138834005571],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
81,0,81,[np.float64(0.19444444444444445)],[np.float64(0.06666666666666667)],[1],[0],[0],[2.1803688329964643],['target'],81,0,81,0,147.64292441699945,,10,147.63087416699273,147.64292441699945,147.64292441699945,0.02008141699479893,149.81129724999482,[np.float64(0.19444444444444445)],[np.float64(0.06666666666666667)],[1],[0],[0],[2.1803688329964643],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
82,0,82,[np.float64(-0.34555555555555556)],[np.float64(-0.41888888888888887)],[1],[0],[0],[2.1788426659913966],['target'],82,0,82,0,149.84448208399408,,10,149.83250479199341,149.84448208399408,149.84448208399408,0.021036334001109935,152.01139604199852,[np.float64(-0.34555555555555556)],[np.float64(-0.41888888888888887)],[1],[0],[0],[2.1788426659913966],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
83,0,83,[np.float64(0.4311111111111111)],[np.float64(0.07444444444444444)],[1],[0],[0],[1.5227968330000294],['target'],83,0,83,0,152.03270187499584,,5,152.02257783399546,152.03270187499584,152.03270187499584,0.011033874994609505,153.54547687499144,[np.float64(0.4311111111111111)],[np.float64(0.07444444444444444)],[1],[0],[0],[1.5227968330000294],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
84,0,84,[np.float64(0.3233333333333333)],[np.float64(-0.21444444444444444)],[1],[0],[0],[1.8695468329970026],['target'],84,0,84,0,153.58933645900106,,10,153.57487100000435,153.58933645900106,153.58933645900106,0.029195458992035128,155.44446625000273,[np.float64(0.3233333333333333)],[np.float64(-0.21444444444444444)],[1],[0],[0],[1.8695468329970026],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
85,0,85,[np.float64(-0.011111111111111112)],[np.float64(0.45)],[1],[0],[0],[2.7795016250020126],['target'],85,0,85,0,155.4773581670015,,10,155.46523666700523,155.4773581670015,155.4773581670015,0.020599583993316628,158.24479445899487,[np.float64(-0.011111111111111112)],[np.float64(0.45)],[1],[0],[0],[2.7795016250020126],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
86,0,86,[np.float64(-0.08555555555555555)],[np.float64(-0.21666666666666667)],[1],[0],[0],[1.921434790987405],['target'],86,0,86,0,158.26798145899375,,5,158.2574479169998,158.26798145899375,158.26798145899375,0.012489125001593493,160.17896366700006,[np.float64(-0.08555555555555555)],[np.float64(-0.21666666666666667)],[1],[0],[0],[1.921434790987405],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
87,0,87,[np.float64(0.3011111111111111)],[np.float64(0.24333333333333335)],[1],[0],[0],[1.4491425409942167],['target'],87,0,87,0,160.20681733399397,,5,160.19555274999584,160.20681733399397,160.20681733399397,0.01639716699719429,161.64477562499815,[np.float64(0.3011111111111111)],[np.float64(0.24333333333333335)],[1],[0],[0],[1.4491425409942167],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
88,0,88,[np.float64(0.4577777777777778)],[np.float64(0.40444444444444444)],[1],[0],[0],[1.7716571659984766],['target'],88,0,88,0,161.6864950839954,,10,161.67235424999672,161.6864950839954,161.6864950839954,0.027383290987927467,163.44405254199228,[np.float64(0.4577777777777778)],[np.float64(0.40444444444444444)],[1],[0],[0],[1.7716571659984766],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
89,0,89,[np.float64(-0.36)],[np.float64(0.44222222222222224)],[1],[0],[0],[1.5572074169904226],['target'],89,0,89,0,163.46529691699834,,5,163.45531191700138,163.46529691699834,163.46529691699834,0.011112708991277032,165.0126055419969,[np.float64(-0.36)],[np.float64(0.44222222222222224)],[1],[0],[0],[1.5572074169904226],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
90,0,90,[np.float64(-0.2811111111111111)],[np.float64(0.2388888888888889)],[1],[0],[0],[1.2345205419987906],['target'],90,0,90,0,165.03942129199277,,5,165.02853320899885,165.03942129199277,165.03942129199277,0.015736125002149493,166.2631260000053,[np.float64(-0.2811111111111111)],[np.float64(0.2388888888888889)],[1],[0],[0],[1.2345205419987906],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
91,0,91,[np.float64(-0.23222222222222222)],[np.float64(-0.043333333333333335)],[1],[0],[0],[1.9379197500093142],['target'],91,0,91,0,166.30379508399346,,10,166.29001770900504,166.30379508399346,166.30379508399346,0.026697374996729195,168.22798483399674,[np.float64(-0.23222222222222222)],[np.float64(-0.043333333333333335)],[1],[0],[0],[1.9379197500093142],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
92,0,92,[np.float64(-0.3244444444444444)],[np.float64(-0.1411111111111111)],[1],[0],[0],[1.5096556250064168],['target'],92,0,92,0,168.2634939589916,,10,168.2512409589981,168.2634939589916,168.2634939589916,0.023086208006134257,169.76094733399805,[np.float64(-0.3244444444444444)],[np.float64(-0.1411111111111111)],[1],[0],[0],[1.5096556250064168],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
93,0,93,[np.float64(-0.08444444444444445)],[np.float64(0.14333333333333334)],[1],[0],[0],[1.6455281660018954],['target'],93,0,93,0,169.79449604199908,,10,169.7823392499995,169.79449604199908,169.79449604199908,0.02122524999140296,171.42792258400004,[np.float64(-0.08444444444444445)],[np.float64(0.14333333333333334)],[1],[0],[0],[1.6455281660018954],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
94,0,94,[np.float64(-0.4955555555555556)],[np.float64(-0.14777777777777779)],[1],[0],[0],[1.5962944579951],['target'],94,0,94,0,171.46077687499928,,10,171.44851879199268,171.46077687499928,171.46077687499928,0.020424000002094544,173.04486795900448,[np.float64(-0.4955555555555556)],[np.float64(-0.14777777777777779)],[1],[0],[0],[1.5962944579951],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
95,0,95,[np.float64(0.38)],[np.float64(0.0811111111111111)],[1],[0],[0],[2.0777835420012707],['target'],95,0,95,0,173.079429874997,,10,173.0665711670008,173.079429874997,173.079429874997,0.021538665998377837,175.14440512500005,[np.float64(0.38)],[np.float64(0.0811111111111111)],[1],[0],[0],[2.0777835420012707],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
96,0,96,[np.float64(-0.06666666666666667)],[np.float64(0.3322222222222222)],[1],[0],[0],[1.9464451669919072],['target'],96,0,96,0,175.17774329199165,,10,175.16562887499458,175.17774329199165,175.17774329199165,0.021054875003756024,177.11212983400037,[np.float64(-0.06666666666666667)],[np.float64(0.3322222222222222)],[1],[0],[0],[1.9464451669919072],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
97,0,97,[np.float64(-0.32555555555555554)],[np.float64(0.057777777777777775)],[1],[0],[0],[1.2439932499983115],['target'],97,0,97,0,177.1462489169935,,10,177.13382979200105,177.1462489169935,177.1462489169935,0.02153283401275985,178.377873541991,[np.float64(-0.32555555555555554)],[np.float64(0.057777777777777775)],[1],[0],[0],[1.2439932499983115],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
98,0,98,[np.float64(0.015555555555555555)],[np.float64(-0.11555555555555555)],[1],[0],[0],[1.510787374994834],['target'],98,0,98,0,178.4125123339909,,10,178.40033316699555,178.4125123339909,178.4125123339909,0.022292957990430295,179.91117300000042,[np.float64(0.015555555555555555)],[np.float64(-0.11555555555555555)],[1],[0],[0],[1.510787374994834],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
99,0,99,[np.float64(-0.1)],[np.float64(0.0811111111111111)],[1],[0],[0],[1.1561947080044774],['target'],99,0,99,0,179.93263058399316,,5,179.92275137499382,179.93263058399316,179.93263058399316,0.011406249992433004,181.07902770899818,[np.float64(-0.1)],[np.float64(0.0811111111111111)],[1],[0],[0],[1.1561947080044774],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
100,0,100,[np.float64(-0.4066666666666667)],[np.float64(0.36777777777777776)],[1],[0],[0],[2.3508730830071727],['target'],100,0,100,0,181.10554525000043,,5,181.09490916700452,181.10554525000043,181.10554525000043,0.01569450000533834,183.44585462499526,[np.float64(-0.4066666666666667)],[np.float64(0.36777777777777776)],[1],[0],[0],[2.3508730830071727],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
101,0,101,[np.float64(0.38)],[np.float64(0.2644444444444444)],[1],[0],[0],[1.7516076660103863],['target'],101,0,101,0,183.47215499999584,,5,183.4607120839937,183.47215499999584,183.47215499999584,0.014661167006124742,185.21239737499855,[np.float64(0.38)],[np.float64(0.2644444444444444)],[1],[0],[0],[1.7516076660103863],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
102,0,102,[np.float64(0.2966666666666667)],[np.float64(-0.13111111111111112)],[1],[0],[0],[2.069323124989751],['target'],102,0,102,0,185.25512274999346,,10,185.24101324999356,185.25512274999346,185.25512274999346,0.028433291998226196,187.310368749997,[np.float64(0.2966666666666667)],[np.float64(-0.13111111111111112)],[1],[0],[0],[2.069323124989751],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
103,0,103,[np.float64(0.17)],[np.float64(0.27555555555555555)],[1],[0],[0],[1.4309556250082096],['target'],103,0,103,0,187.34365158400033,,10,187.33109083399177,187.34365158400033,187.34365158400033,0.02057520899688825,188.7620969999989,[np.float64(0.17)],[np.float64(0.27555555555555555)],[1],[0],[0],[1.4309556250082096],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
104,0,104,[np.float64(-0.056666666666666664)],[np.float64(0.19666666666666666)],[1],[0],[0],[1.4548345000075642],['target'],104,0,104,0,188.78444899999886,,5,188.77467724999588,188.78444899999886,188.78444899999886,0.012414416996762156,190.22959520899167,[np.float64(-0.056666666666666664)],[np.float64(0.19666666666666666)],[1],[0],[0],[1.4548345000075642],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
105,0,105,[np.float64(0.03)],[np.float64(0.33111111111111113)],[1],[0],[0],[1.1884418749978067],['target'],105,0,105,0,190.27113312500296,,10,190.25680466699123,190.27113312500296,190.27113312500296,0.027016166990506463,191.4452925420046,[np.float64(0.03)],[np.float64(0.33111111111111113)],[1],[0],[0],[1.1884418749978067],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
106,0,106,[np.float64(0.34)],[np.float64(0.31555555555555553)],[1],[0],[0],[1.2891882920084754],['target'],106,0,106,0,191.46706883399747,,5,191.45699379200232,191.46706883399747,191.46706883399747,0.011535792000358924,192.7462640839949,[np.float64(0.34)],[np.float64(0.31555555555555553)],[1],[0],[0],[1.2891882920084754],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
107,0,107,[np.float64(0.42444444444444446)],[np.float64(-0.3233333333333333)],[1],[0],[0],[1.6326396249933168],['target'],107,0,107,0,192.77426620900223,,5,192.7629847920034,192.77426620900223,192.77426620900223,0.01652637500956189,194.39569183399726,[np.float64(0.42444444444444446)],[np.float64(-0.3233333333333333)],[1],[0],[0],[1.6326396249933168],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
108,0,108,[np.float64(-0.32222222222222224)],[np.float64(-0.034444444444444444)],[1],[0],[0],[2.122076083003776],['target'],108,0,108,0,194.43662424999638,,10,194.42350437499408,194.43662424999638,194.43662424999638,0.027619833999779075,196.54562912500114,[np.float64(-0.32222222222222224)],[np.float64(-0.034444444444444444)],[1],[0],[0],[2.122076083003776],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
109,0,109,[np.float64(-0.05444444444444444)],[np.float64(-0.06111111111111111)],[1],[0],[0],[1.5370566660130862],['target'],109,0,109,0,196.56854637499782,,5,196.5582894590043,196.56854637499782,196.56854637499782,0.012496458992245607,198.09541183400142,[np.float64(-0.05444444444444444)],[np.float64(-0.06111111111111111)],[1],[0],[0],[1.5370566660130862],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
110,0,110,[np.float64(-0.29555555555555557)],[np.float64(0.36777777777777776)],[1],[0],[0],[2.4908413749944884],['target'],110,0,110,0,198.13356429200212,,10,198.12056158400082,198.13356429200212,198.13356429200212,0.024994416991830803,200.6114602919988,[np.float64(-0.29555555555555557)],[np.float64(0.36777777777777776)],[1],[0],[0],[2.4908413749944884],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
