reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50.0,69.0,49.0,74,4,7,l,1.1517295410158113,None,7,4,74,9,185.63897037494462,,185.6303754579858,185.63897037494462,186.62391679099528,186.62391679099528,186.63110191596206,187.78362837497843,l,1.1517295410158113,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
49.0,60.0,89.0,75,5,7,t,1.2975611670408398,None,7,5,75,4,187.7989930829499,,187.789549124951,187.7989930829499,188.78106495796237,188.78106495796237,188.7985541659873,190.0837790829828,t,1.2975611670408398,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
27.0,50.0,21.0,76,6,7,l,0.7548087500035763,None,7,6,76,2,190.1007999999565,,190.09159162495052,190.1007999999565,191.0816711249645,191.0816711249645,191.09896716597723,191.83993879094487,l,0.7548087500035763,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
90.0,101.0,190.0,77,7,7,t,0.9413346250075847,None,7,7,77,7,191.85523829096928,,191.8471164999646,191.85523829096928,192.8402962499531,192.8402962499531,192.84785116597777,193.78336312499596,t,0.9413346250075847,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
67.0,75.0,119.0,78,8,7,t,1.9498416249989532,None,7,8,78,5,193.79940383299254,,193.79001262498787,193.79940383299254,194.78169808298117,194.78169808298117,194.79902808298357,196.73380829097005,t,1.9498416249989532,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
9.0,18.0,12.0,79,9,7,l,0.7142254999489523,None,7,9,79,8,196.74954399996204,,196.7402039579465,196.74954399996204,197.73133512499044,197.73133512499044,197.74863370798994,198.4504821249866,l,0.7142254999489523,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
67.0,75.0,119.0,80,0,8,t,1.1330164999817498,None,8,0,80,5,198.46730933297658,,198.4581512909499,198.46730933297658,199.4485194159788,199.4485194159788,199.4653951249784,200.5838599159615,t,1.1330164999817498,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
40.0,55.0,62.0,81,1,8,t,1.8076380000566132,None,8,1,81,3,200.60119620797923,,200.59234533295967,200.60119620797923,201.58188558300026,201.58188558300026,201.5987772079534,203.40075979096582,t,1.8076380000566132,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
15.0,35.0,13.0,82,2,8,l,0.6783047090284526,None,8,2,82,1,203.41732895799214,,203.40809920796892,203.41732895799214,204.39811962499516,204.39811962499516,204.4153839579667,205.08383891597623,l,0.6783047090284526,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
27.0,50.0,21.0,83,3,8,l,0.9981158750015311,None,8,3,83,2,205.09976162499515,,205.09058074996574,205.09976162499515,206.08139674999984,206.08139674999984,206.0992597079603,207.08397733297898,l,0.9981158750015311,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
50.0,69.0,49.0,84,4,8,t,1.5854274579905905,None,8,4,84,9,207.10082533297827,,207.09094083297532,207.10082533297827,208.0819754159893,208.0819754159893,208.09884583298117,209.67392724996898,t,1.5854274579905905,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
9.0,18.0,12.0,85,5,8,l,0.7855180419865064,None,8,5,85,8,209.68932308297371,,209.6809952079784,209.68932308297371,210.6737718329532,210.6737718329532,210.68161487497855,211.4672150829574,l,0.7855180419865064,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
11.0,30.0,7.0,86,6,8,l,0.5436967499554157,None,8,6,86,0,211.4844611659646,,211.47512274998007,211.4844611659646,212.46474141598446,212.46474141598446,212.48214674997143,213.01726612495258,l,0.5436967499554157,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
78.0,80.0,162.0,87,7,8,t,0.7740205000154674,None,8,7,87,6,213.03373466595076,,213.02430895797443,213.03373466595076,214.01541624998208,214.01541624998208,214.03211483295308,214.80080362496665,t,0.7740205000154674,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
49.0,60.0,89.0,88,8,8,t,2.3174209999851882,None,8,8,88,4,214.8178195829969,,214.80864108295646,214.8178195829969,215.7988356249989,215.7988356249989,215.81555291597033,218.12368729099398,t,2.3174209999851882,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
90.0,101.0,190.0,89,9,8,t,0.9085829999530688,None,8,9,89,7,218.13880291598616,,218.13014562497847,218.13880291598616,219.12383399996907,219.12383399996907,219.13154749997193,220.04100491595455,t,0.9085829999530688,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
15.0,35.0,13.0,90,0,9,l,1.2661939579993486,None,9,0,90,1,220.05551612499403,,220.04730808298336,220.05551612499403,221.04020445799688,221.04020445799688,221.04808754095575,222.31721295794705,l,1.2661939579993486,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
9.0,18.0,12.0,91,1,9,l,0.6134550420101732,None,9,1,91,8,222.33279974997276,,222.32355779095087,222.33279974997276,223.31489770795451,223.31489770795451,223.332661540946,223.93368174997158,l,0.6134550420101732,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
40.0,55.0,62.0,92,2,9,t,1.2207113330368884,None,9,2,92,3,223.95003149996046,,223.94071279099444,223.95003149996046,224.93155879096594,224.93155879096594,224.94926774996566,226.1572996249888,t,1.2207113330368884,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
50.0,69.0,49.0,93,3,9,l,1.1922957500210032,None,9,3,93,9,226.17147249996196,,226.16343416599557,226.17147249996196,227.15706516598584,227.15706516598584,227.16500174999237,228.35736333299428,l,1.1922957500210032,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
78.0,80.0,162.0,94,4,9,t,0.7098072079825215,None,9,4,94,6,228.37197658297373,,228.36384179099696,228.37197658297373,229.35738599998876,229.35738599998876,229.3650082909735,230.0736932909931,t,0.7098072079825215,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
49.0,60.0,89.0,95,5,9,t,0.7180906669818796,None,9,5,95,4,230.08796720794635,,230.07995049998863,230.08796720794635,231.07409366598586,231.07409366598586,231.08230129099684,231.80085758294445,t,0.7180906669818796,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
27.0,50.0,21.0,96,6,9,l,0.643469707982149,None,9,6,96,2,231.81798120797612,,231.8091761249816,231.81798120797612,232.79882629099302,232.79882629099302,232.81577037496027,233.4511982499971,l,0.643469707982149,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
67.0,75.0,119.0,97,7,9,t,0.8478724580490962,None,9,7,97,5,233.4677096660016,,233.45854608295485,233.4677096660016,234.4484956249944,234.4484956249944,234.46580233296845,235.3011130829691,t,0.8478724580490962,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
90.0,101.0,190.0,98,8,9,t,0.7297451249905862,None,9,8,98,7,235.31775641598506,,235.30855620797956,235.31775641598506,236.29849712498253,236.29849712498253,236.3157984999707,237.0341940409853,t,0.7297451249905862,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
11.0,30.0,7.0,99,9,9,l,1.0724554159678519,None,9,9,99,0,237.0510047079879,,237.04170041595353,237.0510047079879,238.03172216599341,238.03172216599341,238.04912312497618,239.10720720799873,l,1.0724554159678519,None,Participant3,001,2025-11-05_11h33.31.658,DelayedDiscounting_NupurShah,,2025.1.1,119.0227645885344,2025-11-05 11h33.47.259922 +0530,
