thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
110,0,110,[np.float64(0.19444444444444445)],[np.float64(0.3188888888888889)],[1],[0],[0],[2.227800125008798],['target'],110,0,110,0,234.7619139580056,,10,234.74940420800704,234.7619139580056,234.7619139580056,0.02176891700946726,236.9772492080083,[np.float64(0.19444444444444445)],[np.float64(0.3188888888888889)],[1],[0],[0],[2.227800125008798],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
111,0,111,[np.float64(-0.012222222222222223)],[np.float64(-0.021111111111111112)],[1],[0],[0],[3.1131791670050006],['target'],111,0,111,0,237.00993508301326,,10,236.99765037500765,237.00993508301326,237.00993508301326,0.020256500007235445,240.11089341600018,[np.float64(-0.012222222222222223)],[np.float64(-0.021111111111111112)],[1],[0],[0],[3.1131791670050006],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
112,0,112,[np.float64(-0.0011111111111111111)],[np.float64(0.44222222222222224)],[1],[0],[0],[1.9948397910047788],['target'],112,0,112,0,240.1460661660094,,10,240.1336175000033,240.1460661660094,240.1460661660094,0.022555042000021785,242.12850429100217,[np.float64(-0.0011111111111111111)],[np.float64(0.44222222222222224)],[1],[0],[0],[1.9948397910047788],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
113,0,113,[np.float64(0.012222222222222223)],[np.float64(0.28444444444444444)],[1],[0],[0],[1.3044985419983277],['target'],113,0,113,0,242.15248937500292,,5,242.14132500000414,242.15248937500292,242.15248937500292,0.01265108298684936,243.4459007500118,[np.float64(0.012222222222222223)],[np.float64(0.28444444444444444)],[1],[0],[0],[1.3044985419983277],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
114,0,114,[np.float64(-0.2311111111111111)],[np.float64(-0.04111111111111111)],[1],[0],[0],[2.9210049169923877],['target'],114,0,114,0,243.48703541600844,,10,243.4729315410077,243.48703541600844,243.48703541600844,0.026828792004380375,246.3939863750129,[np.float64(-0.2311111111111111)],[np.float64(-0.04111111111111111)],[1],[0],[0],[2.9210049169923877],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
115,0,115,[np.float64(-0.058888888888888886)],[np.float64(-0.23444444444444446)],[1],[0],[0],[2.106754499996896],['target'],115,0,115,0,246.415308791009,,5,246.4057615410129,246.415308791009,246.415308791009,0.011607000007643364,248.5125955830008,[np.float64(-0.058888888888888886)],[np.float64(-0.23444444444444446)],[1],[0],[0],[2.106754499996896],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
116,0,116,[np.float64(0.4411111111111111)],[np.float64(-0.23333333333333334)],[1],[0],[0],[3.5192159169964725],['target'],116,0,116,0,248.55649275000906,,10,248.54247800000303,248.55649275000906,248.55649275000906,0.02968508400954306,252.06174366601044,[np.float64(0.4411111111111111)],[np.float64(-0.23333333333333334)],[1],[0],[0],[3.5192159169964725],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
117,0,117,[np.float64(-0.16444444444444445)],[np.float64(-0.41)],[1],[0],[0],[2.1886582500010263],['target'],117,0,117,0,252.08345033301157,,5,252.07372691600176,252.08345033301157,252.08345033301157,0.011815541991381906,254.26246633300616,[np.float64(-0.16444444444444445)],[np.float64(-0.41)],[1],[0],[0],[2.1886582500010263],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
118,0,118,[np.float64(-0.25222222222222224)],[np.float64(0.16444444444444445)],[1],[0],[0],[2.821279832991422],['target'],118,0,118,0,254.30366587500612,,10,254.2897610830114,254.30366587500612,254.30366587500612,0.0270955409941962,257.1110895830061,[np.float64(-0.25222222222222224)],[np.float64(0.16444444444444445)],[1],[0],[0],[2.821279832991422],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
119,0,119,[np.float64(0.13777777777777778)],[np.float64(0.18888888888888888)],[1],[0],[0],[1.9799339580058586],['target'],119,0,119,0,257.14421845800825,,10,257.1318342500017,257.14421845800825,257.14421845800825,0.02057575000799261,259.1118181660131,[np.float64(0.13777777777777778)],[np.float64(0.18888888888888888)],[1],[0],[0],[1.9799339580058586],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
120,0,120,[np.float64(0.4088888888888889)],[np.float64(0.1622222222222222)],[1],[0],[0],[1.605087417003233],['target'],120,0,120,0,259.1338502080034,,5,259.12416562500584,259.1338502080034,259.1338502080034,0.012178708988358267,260.72933258301055,[np.float64(0.4088888888888889)],[np.float64(0.1622222222222222)],[1],[0],[0],[1.605087417003233],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
121,0,121,[np.float64(0.14444444444444443)],[np.float64(-0.39111111111111113)],[1],[0],[0],[2.0326124999992317],['target'],121,0,121,0,260.75767962500686,,5,260.7464634580101,260.75767962500686,260.75767962500686,0.01693974999943748,262.7791409160127,[np.float64(0.14444444444444443)],[np.float64(-0.39111111111111113)],[1],[0],[0],[2.0326124999992317],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
122,0,122,[np.float64(-0.4211111111111111)],[np.float64(0.15888888888888889)],[1],[0],[0],[1.9488877919939114],['target'],122,0,122,0,262.80740700000024,,5,262.79581866601075,262.80740700000024,262.80740700000024,0.016486833003000356,264.7447711660061,[np.float64(-0.4211111111111111)],[np.float64(0.15888888888888889)],[1],[0],[0],[1.9488877919939114],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
123,0,123,[np.float64(0.17777777777777778)],[np.float64(0.13)],[1],[0],[0],[1.6719538330071373],['target'],123,0,123,0,264.7870570410014,,10,264.7729074580129,264.7870570410014,264.7870570410014,0.027939749998040497,266.44491162500344,[np.float64(0.17777777777777778)],[np.float64(0.13)],[1],[0],[0],[1.6719538330071373],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
124,0,124,[np.float64(0.2111111111111111)],[np.float64(-0.011111111111111112)],[1],[0],[0],[1.906072708996362],['target'],124,0,124,0,266.4661677910044,,5,266.45656079100445,266.4661677910044,266.4661677910044,0.011482541987788863,268.3627156250004,[np.float64(0.2111111111111111)],[np.float64(-0.011111111111111112)],[1],[0],[0],[1.906072708996362],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
125,0,125,[np.float64(0.4011111111111111)],[np.float64(0.2111111111111111)],[1],[0],[0],[2.6525124159961706],['target'],125,0,125,0,268.4065464160085,,10,268.39268537500175,268.4065464160085,268.4065464160085,0.029772666995995678,271.04524166601186,[np.float64(0.4011111111111111)],[np.float64(0.2111111111111111)],[1],[0],[0],[2.6525124159961706],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
126,0,126,[np.float64(-0.19111111111111112)],[np.float64(-0.14333333333333334)],[1],[0],[0],[2.294271167003899],['target'],126,0,126,0,271.0809417080018,,10,271.06856812500337,271.0809417080018,271.0809417080018,0.023158916999818757,273.36290041600296,[np.float64(-0.19111111111111112)],[np.float64(-0.14333333333333334)],[1],[0],[0],[2.294271167003899],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
127,0,127,[np.float64(0.31777777777777777)],[np.float64(-0.37555555555555553)],[1],[0],[0],[2.1212027500005206],['target'],127,0,127,0,273.38549708301434,,5,273.3756613750011,273.38549708301434,273.38549708301434,0.012557124995510094,275.4969493330136,[np.float64(0.31777777777777777)],[np.float64(-0.37555555555555553)],[1],[0],[0],[2.1212027500005206],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
128,0,128,[np.float64(-0.2477777777777778)],[np.float64(0.2733333333333333)],[1],[0],[0],[3.220504416996846],['target'],128,0,128,0,275.5389210830035,,10,275.52486358300666,275.5389210830035,275.5389210830035,0.0276107090030564,278.7454172500002,[np.float64(-0.2477777777777778)],[np.float64(0.2733333333333333)],[1],[0],[0],[3.220504416996846],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
129,0,129,[np.float64(-0.3844444444444444)],[np.float64(0.24)],[1],[0],[0],[1.5561154159950092],['target'],129,0,129,0,278.7667668330105,,5,278.75679187501373,278.7667668330105,278.7667668330105,0.011203375004697591,280.31298575000255,[np.float64(-0.3844444444444444)],[np.float64(0.24)],[1],[0],[0],[1.5561154159950092],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
130,0,130,[np.float64(0.23666666666666666)],[np.float64(0.10222222222222223)],[1],[0],[0],[1.7165427080035442],['target'],130,0,130,0,280.3407939160097,,5,280.32945833301346,280.3407939160097,280.3407939160097,0.01627970799745526,282.0460712910135,[np.float64(0.23666666666666666)],[np.float64(0.10222222222222223)],[1],[0],[0],[1.7165427080035442],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
131,0,131,[np.float64(-0.22777777777777777)],[np.float64(0.49666666666666665)],[1],[0],[0],[2.526517167003476],['target'],131,0,131,0,282.0867733750056,,10,282.0729148750106,282.0867733750056,282.0867733750056,0.026648291997844353,284.599492666006,[np.float64(-0.22777777777777777)],[np.float64(0.49666666666666665)],[1],[0],[0],[2.526517167003476],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
132,0,132,[np.float64(-0.32)],[np.float64(-0.3233333333333333)],[1],[0],[0],[2.0672850419941824],['target'],132,0,132,0,284.6218389160058,,5,284.61175708301016,284.6218389160058,284.6218389160058,0.012068250012816861,286.67911537500913,[np.float64(-0.32)],[np.float64(-0.3233333333333333)],[1],[0],[0],[2.0672850419941824],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
133,0,133,[np.float64(-0.15333333333333332)],[np.float64(0.19333333333333333)],[1],[0],[0],[1.618660166990594],['target'],133,0,133,0,286.7054192080104,,5,286.69409145800455,286.7054192080104,286.7054192080104,0.014783542006625794,288.312823500004,[np.float64(-0.15333333333333332)],[np.float64(0.19333333333333333)],[1],[0],[0],[1.618660166990594],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
134,0,134,[np.float64(-0.41444444444444445)],[np.float64(0.11888888888888889)],[1],[0],[0],[1.2832688750058878],['target'],134,0,134,0,288.34086445800494,,5,288.3295345410006,288.34086445800494,288.34086445800494,0.0165248330013128,289.6128680410038,[np.float64(-0.41444444444444445)],[np.float64(0.11888888888888889)],[1],[0],[0],[1.2832688750058878],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
135,0,135,[np.float64(0.2311111111111111)],[np.float64(-0.21444444444444444)],[1],[0],[0],[1.6834763749939157],[None],135,0,135,0,289.63942450001196,,5,289.6283110410004,289.63942450001196,289.63942450001196,0.015252333992975764,291.31186400000297,[np.float64(0.2311111111111111)],[np.float64(-0.21444444444444444)],[1],[0],[0],[1.6834763749939157],[None],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
136,0,136,[np.float64(-0.4177777777777778)],[np.float64(0.10555555555555556)],[1],[0],[0],[1.9229462079965742],['target'],136,0,136,0,291.3541095410037,,10,291.33921545800695,291.3541095410037,291.3541095410037,0.027155417003086768,293.2622105000046,[np.float64(-0.4177777777777778)],[np.float64(0.10555555555555556)],[1],[0],[0],[1.9229462079965742],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
137,0,137,[np.float64(-0.42333333333333334)],[np.float64(0.2222222222222222)],[1],[0],[0],[2.1283432920026826],['target'],137,0,137,0,293.2956711660081,,10,293.28347779100295,293.2956711660081,293.2956711660081,0.021098375000292435,295.4118729160109,[np.float64(-0.42333333333333334)],[np.float64(0.2222222222222222)],[1],[0],[0],[2.1283432920026826],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
138,0,138,[np.float64(-0.3055555555555556)],[np.float64(-0.19444444444444445)],[1],[0],[0],[2.7934717500029365],['target'],138,0,138,0,295.44758787500905,,10,295.4346716660075,295.44758787500905,295.44758787500905,0.022629958009929396,298.2281941250112,[np.float64(-0.3055555555555556)],[np.float64(-0.19444444444444445)],[1],[0],[0],[2.7934717500029365],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
139,0,139,[np.float64(0.07)],[np.float64(-0.2588888888888889)],[1],[0],[0],[1.938427375003812],['target'],139,0,139,0,298.25070258301275,,5,298.24069720800617,298.25070258301275,298.25070258301275,0.012321208996581845,300.1792278330104,[np.float64(0.07)],[np.float64(-0.2588888888888889)],[1],[0],[0],[1.938427375003812],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
140,0,140,[np.float64(-0.16444444444444445)],[np.float64(-0.4033333333333333)],[1],[0],[0],[1.7511059999960708],['target'],140,0,140,0,300.20779887500976,,5,300.1963111250079,300.20779887500976,300.20779887500976,0.016889916005311534,301.947492916006,[np.float64(-0.16444444444444445)],[np.float64(-0.4033333333333333)],[1],[0],[0],[1.7511059999960708],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
141,0,141,[np.float64(0.1388888888888889)],[np.float64(-0.43666666666666665)],[1],[0],[0],[2.617103708005743],['target'],141,0,141,0,301.9925685830094,,10,301.9778635830007,301.9925685830094,301.9925685830094,0.030174750005244277,304.5950173750025,[np.float64(0.1388888888888889)],[np.float64(-0.43666666666666665)],[1],[0],[0],[2.617103708005743],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
142,0,142,[np.float64(0.2577777777777778)],[np.float64(0.16666666666666666)],[1],[0],[0],[2.8896521249989746],['target'],142,0,142,0,304.6176038750127,,5,304.60712491600134,304.6176038750127,304.6176038750127,0.011936959010199644,307.4968575830135,[np.float64(0.2577777777777778)],[np.float64(0.16666666666666666)],[1],[0],[0],[2.8896521249989746],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
143,0,143,[np.float64(-0.4122222222222222)],[np.float64(-0.11222222222222222)],[1],[0],[0],[2.482805334002478],['target'],143,0,143,0,307.5252560830122,,5,307.51370637500077,307.5252560830122,307.5252560830122,0.016656500010867603,309.99657912501425,[np.float64(-0.4122222222222222)],[np.float64(-0.11222222222222222)],[1],[0],[0],[2.482805334002478],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
144,0,144,[np.float64(-0.32555555555555554)],[np.float64(-0.16333333333333333)],[1],[0],[0],[1.9022430830082158],['target'],144,0,144,0,310.04091237501416,,10,310.0267577080085,310.04091237501416,310.04091237501416,0.02997262500866782,311.9290465410013,[np.float64(-0.32555555555555554)],[np.float64(-0.16333333333333333)],[1],[0],[0],[1.9022430830082158],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
145,0,145,[np.float64(-0.15777777777777777)],[np.float64(-0.13777777777777778)],[1],[0],[0],[2.3771913749951636],['target'],145,0,145,0,312.0308995410014,,10,312.01836166600697,312.0308995410014,312.0308995410014,0.0891492910013767,314.39560129100573,[np.float64(-0.15777777777777777)],[np.float64(-0.13777777777777778)],[1],[0],[0],[2.3771913749951636],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
146,0,146,[np.float64(0.023333333333333334)],[np.float64(0.36777777777777776)],[1],[0],[0],[2.422210165997967],['target'],146,0,146,0,314.4177082080132,,5,314.4075060410105,314.4177082080132,314.4177082080132,0.011734750005416572,316.82979608300957,[np.float64(0.023333333333333334)],[np.float64(0.36777777777777776)],[1],[0],[0],[2.422210165997967],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
147,0,147,[np.float64(0.04111111111111111)],[np.float64(0.2611111111111111)],[1],[0],[0],[1.1546591249934863],['target'],147,0,147,0,316.87072729101055,,10,316.85728925000876,316.87072729101055,316.87072729101055,0.02729341699159704,318.01199408300454,[np.float64(0.04111111111111111)],[np.float64(0.2611111111111111)],[1],[0],[0],[1.1546591249934863],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
148,0,148,[np.float64(-0.4033333333333333)],[np.float64(0.3511111111111111)],[1],[0],[0],[1.5055175419984153],['target'],148,0,148,0,318.0344428750104,,5,318.02435520800645,318.0344428750104,318.0344428750104,0.01219929099897854,319.52994091600704,[np.float64(-0.4033333333333333)],[np.float64(0.3511111111111111)],[1],[0],[0],[1.5055175419984153],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
149,0,149,[np.float64(-0.49666666666666665)],[np.float64(-0.042222222222222223)],[1],[0],[0],[1.6176168749952922],[None],149,0,149,0,319.5562397080066,,5,319.545027375003,319.5562397080066,319.5562397080066,0.014928832999430597,321.1627017500141,[np.float64(-0.49666666666666665)],[np.float64(-0.042222222222222223)],[1],[0],[0],[1.6176168749952922],[None],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
150,0,150,[np.float64(-0.43)],[np.float64(-0.4211111111111111)],[1],[0],[0],[1.637185875006253],['target'],150,0,150,0,321.18664970800455,,5,321.175992125005,321.18664970800455,321.18664970800455,0.013128958002198488,322.8132572080067,[np.float64(-0.43)],[np.float64(-0.4211111111111111)],[1],[0],[0],[1.637185875006253],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
151,0,151,[np.float64(0.33)],[np.float64(0.23222222222222222)],[1],[0],[0],[2.2343163330078823],['target'],151,0,151,0,322.8395662910043,,5,322.8287456250109,322.8395662910043,322.8395662910043,0.015294458004063927,325.0631377910031,[np.float64(0.33)],[np.float64(0.23222222222222222)],[1],[0],[0],[2.2343163330078823],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
152,0,152,[np.float64(0.28444444444444444)],[np.float64(0.3277777777777778)],[1],[0],[0],[1.4001322500116657],['target'],152,0,152,0,325.09094916601316,,5,325.07967462501256,325.09094916601316,325.09094916601316,0.016348542005289346,326.4798817080009,[np.float64(0.28444444444444444)],[np.float64(0.3277777777777778)],[1],[0],[0],[1.4001322500116657],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
153,0,153,[np.float64(-0.2588888888888889)],[np.float64(-0.3388888888888889)],[1],[0],[0],[2.1008319170068717],['target'],153,0,153,0,326.507488541014,,5,326.49618220800767,326.507488541014,326.507488541014,0.01610558299580589,328.5970837500063,[np.float64(-0.2588888888888889)],[np.float64(-0.3388888888888889)],[1],[0],[0],[2.1008319170068717],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
154,0,154,[np.float64(0.12)],[np.float64(0.3611111111111111)],[1],[0],[0],[2.199442416007514],['target'],154,0,154,0,328.62410762500076,,5,328.6127736250055,328.62410762500076,328.62410762500076,0.015488042001379654,330.8122905000055,[np.float64(0.12)],[np.float64(0.3611111111111111)],[1],[0],[0],[2.199442416007514],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
155,0,155,[np.float64(0.12)],[np.float64(0.36)],[1],[0],[0],[0.7363642919954145],['target'],155,0,155,0,330.8381256250141,,5,330.82683579101285,330.8381256250141,330.8381256250141,0.014385667003807612,331.56327808300557,[np.float64(0.12)],[np.float64(0.36)],[1],[0],[0],[0.7363642919954145],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
156,0,156,[np.float64(0.37333333333333335)],[np.float64(0.32666666666666666)],[1],[0],[0],[1.8377571250020992],['target'],156,0,156,0,331.6045158330089,,10,331.5913755000074,331.6045158330089,331.6045158330089,0.02789554100309033,333.4291780830099,[np.float64(0.37333333333333335)],[np.float64(0.32666666666666666)],[1],[0],[0],[1.8377571250020992],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
157,0,157,[np.float64(-0.3011111111111111)],[np.float64(0.14333333333333334)],[1],[0],[0],[1.8217852500092704],['target'],157,0,157,0,333.4524253330019,,5,333.4417450000037,333.4524253330019,333.4524253330019,0.012392624994390644,335.26361000000907,[np.float64(-0.3011111111111111)],[np.float64(0.14333333333333334)],[1],[0],[0],[1.8217852500092704],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
158,0,158,[np.float64(0.20777777777777778)],[np.float64(0.43777777777777777)],[1],[0],[0],[1.6816986250050832],['target'],158,0,158,0,335.291459916014,,5,335.28034316601406,335.291459916014,335.291459916014,0.01653791600256227,336.962108000007,[np.float64(0.20777777777777778)],[np.float64(0.43777777777777777)],[1],[0],[0],[1.6816986250050832],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
159,0,159,[np.float64(-0.3988888888888889)],[np.float64(0.13111111111111112)],[1],[0],[0],[1.9723289999965345],['target'],159,0,159,0,337.0039740830107,,10,336.9894752500113,337.0039740830107,337.0039740830107,0.027177332987776026,338.96185495800455,[np.float64(-0.3988888888888889)],[np.float64(0.13111111111111112)],[1],[0],[0],[1.9723289999965345],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
160,0,160,[np.float64(0.11555555555555555)],[np.float64(-0.028888888888888888)],[1],[0],[0],[1.9961063329974422],['target'],160,0,160,0,338.9956111250067,,10,338.98341350001283,338.9956111250067,338.9956111250067,0.021390166992205195,340.979573833014,[np.float64(0.11555555555555555)],[np.float64(-0.028888888888888888)],[1],[0],[0],[1.9961063329974422],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
161,0,161,[np.float64(-0.13555555555555557)],[np.float64(-0.43777777777777777)],[1],[0],[0],[2.0387891249993118],['target'],161,0,161,0,341.0009173750004,,5,340.9913521250128,341.0009173750004,341.0009173750004,0.011610041998210363,343.0302219580044,[np.float64(-0.13555555555555557)],[np.float64(-0.43777777777777777)],[1],[0],[0],[2.0387891249993118],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
162,0,162,[np.float64(0.38555555555555554)],[np.float64(-0.4077777777777778)],[1],[0],[0],[2.0032187500037253],['target'],162,0,162,0,343.07122745800007,,10,343.0583374580019,343.07122745800007,343.07122745800007,0.027915290993405506,345.06160833300964,[np.float64(0.38555555555555554)],[np.float64(-0.4077777777777778)],[1],[0],[0],[2.0032187500037253],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
163,0,163,[np.float64(0.3088888888888889)],[np.float64(-0.17444444444444446)],[1],[0],[0],[1.54576266699587],['target'],163,0,163,0,345.0964812500024,,10,345.08384879100777,345.0964812500024,345.0964812500024,0.022070582999731414,346.62966266600415,[np.float64(0.3088888888888889)],[np.float64(-0.17444444444444446)],[1],[0],[0],[1.54576266699587],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
164,0,164,[np.float64(0.31666666666666665)],[np.float64(0.16555555555555557)],[1],[0],[0],[1.8945660419994965],['target'],164,0,164,0,346.6641882910044,,10,346.6520117080072,346.6641882910044,346.6641882910044,0.022181833002832718,348.54663833300583,[np.float64(0.31666666666666665)],[np.float64(0.16555555555555557)],[1],[0],[0],[1.8945660419994965],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
165,0,165,[np.float64(0.31666666666666665)],[np.float64(0.16555555555555557)],[1],[0],[0],[0.2543530419934541],[None],165,0,165,0,348.5709369160031,,5,348.5597660830099,348.5709369160031,348.5709369160031,0.012913416998344474,348.8141966250114,[np.float64(0.31666666666666665)],[np.float64(0.16555555555555557)],[1],[0],[0],[0.2543530419934541],[None],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
