delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials_2.key_resp.keys,trials_2.key_resp.rt,trials_2.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials_2.textbox.text,trials_2.button.numClicks,trials_2.button.timesOn,trials_2.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,1000,exp,210,6,17,space,0.7900744579965249,None,100,1,[1.5289190000039525],[1.5289242080179974],17,6,210,3,1064.1467877910472,,1064.1338833330083,1064.1467877910472,1065.1304253750131,1065.1304253750131,1065.1376441660104,1065.9234443750465,space,0.7900744579965249,None,1065.9245998330298,1066.0309454576966,1066.3380850410322,1066.3200288750231,1066.3218789999955,1066.3380850410322,1066.3380850410322,1066.3380850410322,1067.8672869160073,100,1,[1.5289190000039525],[1.5289242080179974],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,400,unexp,211,7,17,space,0.5579236660269089,None,200,1,[1.8027441669837572],[1.8027494589914568],17,7,211,1,1067.8796098750317,,1067.8674834160483,1067.8796098750317,1068.8635251250234,1068.8635251250234,1068.8704450410441,1069.4326667080168,space,0.5579236660269089,None,1069.4339900829946,1069.8382481246992,1070.1444507500273,1070.12609075004,1070.128283375001,1070.1444507500273,1070.1444507500273,1070.1444507500273,1071.9474842910422,200,1,[1.8027441669837572],[1.8027494589914568],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,400,unexp,212,8,17,space,0.7221601250348613,None,700,1,[2.580517541966401],[2.5805227090022527],17,8,212,2,1071.9527158749988,,1071.9477521250374,1071.9527158749988,1072.9382471250137,1072.9382471250137,1072.9470077500446,1073.665252750041,space,0.7221601250348613,None,1073.6667172909947,1074.370366124673,1074.6760626659961,1074.6593932080432,1074.6608456660178,1074.6760626659961,1074.6760626659961,1074.6760626659961,1077.2568870410323,700,1,[2.580517541966401],[2.5805227090022527],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,213,9,17,space,0.4225338750402443,None,100,1,[1.36398183304118],[1.363987167016603],17,9,213,4,1077.2628713750164,,1077.2570757080102,1077.2628713750164,1078.2538341660402,1078.2538341660402,1078.2538341660402,1078.6819921660353,space,0.4225338750402443,None,1078.683237624995,1079.0870283746665,1079.394272000005,1079.376257374999,1079.3777080830187,1079.394272000005,1079.394272000005,1079.394272000005,1080.7585257079918,100,1,[1.36398183304118],[1.363987167016603],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,214,10,17,space,0.6913094160263427,None,100,1,[1.665904458030127],[1.6659097920055501],17,10,214,10,1080.7639982500114,,1080.7587205000455,1080.7639982500114,1081.754061500018,1081.754061500018,1081.754061500018,1082.4491119160084,space,0.6913094160263427,None,1082.4507740830304,1082.8538827496852,1083.1583633330301,1083.1419752910151,1083.1432745830389,1083.1583633330301,1083.1583633330301,1083.1583633330301,1084.8245354160317,100,1,[1.665904458030127],[1.6659097920055501],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,215,11,17,space,0.7824655830045231,None,100,1,[1.5673694160068408],[1.5673755410243757],17,11,215,9,1084.8296100000152,,1084.824765166035,1084.8296100000152,1085.8208312910283,1085.8208312910283,1085.8208312910283,1086.6062235000427,space,0.7824655830045231,None,1086.6079128330457,1086.713670457659,1087.0223522080341,1087.00303875003,1087.0048436250072,1087.0223522080341,1087.0223522080341,1087.0223522080341,1088.5900184159982,100,1,[1.5673694160068408],[1.5673755410243757],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,216,0,18,space,1.0666717909625731,None,100,1,[2.36973895796109],[2.369744165975135],18,0,216,10,1088.59693912504,,1088.590229000023,1088.59693912504,1089.5884525000001,1089.5884525000001,1089.5884525000001,1090.6658886250225,space,1.0666717909625731,None,1090.6673178329947,1091.0715739167101,1091.3777552079991,1091.36014629103,1091.361583208025,1091.3777552079991,1091.3777552079991,1091.3777552079991,1093.747775583004,100,1,[2.36973895796109],[2.369744165975135],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,217,1,18,space,0.391044249990955,None,200,1,[1.4967780419974588],[1.4967830840032548],18,1,217,4,1093.7530215000152,,1093.7479662080295,1093.7530215000152,1094.7382257080171,1094.7382257080171,1094.7475422500283,1095.1326278329943,space,0.391044249990955,None,1095.1343671249924,1095.5372095417154,1095.843657999998,1095.826203500037,1095.8275942500331,1095.843657999998,1095.843657999998,1095.843657999998,1097.340728375013,200,1,[1.4967780419974588],[1.4967830840032548],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,218,2,18,space,0.3929345830110833,None,100,1,[1.7363040409982204],[1.736309041036293],18,2,218,9,1097.3463512909948,,1097.3409179580049,1097.3463512909948,1098.339088208042,1098.339088208042,1098.339088208042,1098.7395802080282,space,0.3929345830110833,None,1098.740831291012,1098.8477052496785,1099.1551978330244,1099.1364485000377,1099.1382557500037,1099.1551978330244,1099.1551978330244,1099.1551978330244,1100.8917926250142,100,1,[1.7363040409982204],[1.736309041036293],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,400,unexp,219,3,18,space,0.34932429098989815,None,400,1,[1.4855418750084937],[1.4855469160247594],18,3,219,1,1100.897270040994,,1100.8919895410072,1100.897270040994,1101.8878120000008,1101.8878120000008,1101.8878120000008,1102.2386858329992,space,0.34932429098989815,None,1102.2399575830204,1102.6477064577086,1102.9550090000266,1102.9364955830388,1102.9382551659946,1102.9550090000266,1102.9550090000266,1102.9550090000266,1104.440846625017,400,1,[1.4855418750084937],[1.4855469160247594],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,220,4,18,space,0.3894776660017669,None,400,1,[1.8642278750194237],[1.8642333750030957],18,4,220,5,1104.446452291042,,1104.441035374999,1104.446452291042,1105.4376088330173,1105.4376088330173,1105.4376088330173,1105.8329780410277,space,0.3894776660017669,None,1105.8346250830218,1106.5369249166727,1106.8426569580333,1106.8259846660076,1106.8273907910334,1106.8426569580333,1106.8426569580333,1106.8426569580333,1108.70722070802,400,1,[1.8642278750194237],[1.8642333750030957],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,221,5,18,space,0.7485650409944355,None,400,1,[2.27639941702364],[2.276404457981698],18,5,221,3,1108.7131812500302,,1108.7074094160344,1108.7131812500302,1109.7043838750105,1109.7043838750105,1109.7043838750105,1110.4557848750264,space,0.7485650409944355,None,1110.4571080410387,1110.5573495826723,1110.8705110000446,1110.8532545000198,1110.855038000038,1110.8705110000446,1110.8705110000446,1110.8705110000446,1113.1471961250063,400,1,[2.27639941702364],[2.276404457981698],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,400,unexp,222,6,18,space,0.9227272909483872,None,300,1,[2.0145626660087146],[2.014568208018318],18,6,222,0,1113.152009500016,,1113.147393250023,1113.152009500016,1114.1381842080154,1114.1381842080154,1114.1477097500465,1115.0658942910377,space,0.9227272909483872,None,1115.0674621250364,1115.17043308268,1115.4765797909931,1115.4593686659937,1115.4607292080182,1115.4765797909931,1115.4765797909931,1115.4765797909931,1117.4914410000201,300,1,[2.0145626660087146],[2.014568208018318],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,223,7,18,space,0.4118396660196595,None,400,1,[2.338117124978453],[2.338122791959904],18,7,223,6,1117.497071541031,,1117.4916287499946,1117.497071541031,1118.4890411660308,1118.4890411660308,1118.4890411660308,1118.9061180000426,space,0.4118396660196595,None,1118.9072995409952,1119.014470832659,1119.319569000043,1119.3031813330017,1119.3048522500321,1119.319569000043,1119.319569000043,1119.319569000043,1121.657962041034,400,1,[2.338117124978453],[2.338122791959904],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,224,8,18,space,0.43836041598115116,None,100,1,[3.5976147089968435],[3.5976197499549016],18,8,224,11,1121.6632841660175,,1121.6581492910045,1121.6632841660175,1122.6544445410254,1122.6544445410254,1122.6544445410254,1123.0997355,space,0.43836041598115116,None,1123.1012108750292,1123.80479579169,1124.1106052910327,1124.093406583008,1124.094787750044,1124.1106052910327,1124.1106052910327,1124.1106052910327,1127.7085253749974,100,1,[3.5976147089968435],[3.5976197499549016],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,225,9,18,space,0.32942949899006635,None,100,1,[1.7838454160373658],[1.7838504580431618],18,9,225,7,1127.713991583034,,1127.7087221660186,1127.713991583034,1128.7052662080387,1128.7052662080387,1128.7052662080387,1129.0393840000033,space,0.32942949899006635,None,1129.040334958001,1129.448167207713,1129.756606666022,1129.7369801659952,1129.7388206250034,1129.756606666022,1129.756606666022,1129.756606666022,1131.5407278750208,100,1,[1.7838454160373658],[1.7838504580431618],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,226,10,18,space,0.3251586660044268,None,100,1,[2.84799091698369],[2.8479965000296943],18,10,226,8,1131.546722375031,,1131.540929166018,1131.546722375031,1132.5376542500453,1132.5376542500453,1132.5376542500453,1132.8667039580178,space,0.3251586660044268,None,1132.8687613750226,1133.5707618327035,1133.8773494160268,1133.8604548330186,1133.8618458750425,1133.8773494160268,1133.8773494160268,1133.8773494160268,1136.725639375043,100,1,[2.84799091698369],[2.8479965000296943],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,400,unexp,227,11,18,space,0.32347058301093057,None,200 ,1,[3.371980750001967],[3.3719861249555834],18,11,227,2,1136.7312628329964,,1136.7258275410277,1136.7312628329964,1137.721156750049,1137.721156750049,1137.721156750049,1138.049136000045,space,0.32347058301093057,None,1138.0504828750272,1138.754569749701,1139.0614387080423,1139.0439913330483,1139.0454015409923,1139.0614387080423,1139.0614387080423,1139.0614387080423,1142.4337049160386,200 ,1,[3.371980750001967],[3.3719861249555834],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,228,0,19,space,0.7672512079589069,None,100,1,[1.3710269579896703],[1.3710322909755632],19,0,228,6,1142.4389162909938,,1142.4338962910115,1142.4389162909938,1143.4313416660298,1143.4313416660298,1143.4381134580472,1144.206370208005,space,0.7672512079589069,None,1144.2077222910011,1144.3070383326888,1144.6205553330365,1144.6029289159924,1144.6047218330204,1144.6205553330365,1144.6205553330365,1144.6205553330365,1145.9918589580338,100,1,[1.3710269579896703],[1.3710322909755632],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,229,1,19,space,0.2834142909850925,None,100,1,[1.1469095830107108],[1.146915000048466],19,1,229,7,1145.9973465410294,,1145.9920505830087,1145.9973465410294,1146.9881837080466,1146.9881837080466,1146.9881837080466,1147.2733203750104,space,0.2834142909850925,None,1147.274693416024,1147.6812905826994,1147.9878014160204,1147.9696380830137,1147.9714347080444,1147.9878014160204,1147.9878014160204,1147.9878014160204,1149.1349947910057,100,1,[1.1469095830107108],[1.146915000048466],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,230,2,19,space,0.41332504100864753,None,700,1,[1.2972321669803932],[1.2972388750058599],19,2,230,11,1149.1469992080238,,1149.1351772079943,1149.1469992080238,1150.131163416023,1150.131163416023,1150.1383852080326,1150.5498204579926,space,0.41332504100864753,None,1150.5514417500235,1151.2542432076918,1151.560586000036,1151.5434216250433,1151.5447977500153,1151.560586000036,1151.560586000036,1151.560586000036,1152.8581279580249,700,1,[1.2972321669803932],[1.2972388750058599],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,231,3,19,space,0.5368480830220506,None,400,1,[1.765645042003598],[1.7656504169572145],19,3,231,4,1152.8641251249937,,1152.8583253750112,1152.8641251249937,1153.8555369999958,1153.8555369999958,1153.8555369999958,1154.399869707995,space,0.5368480830220506,None,1154.401304708037,1154.8054003326727,1155.108757916023,1155.0927830410074,1155.094256707991,1155.108757916023,1155.108757916023,1155.108757916023,1156.8746749160346,400,1,[1.765645042003598],[1.7656504169572145],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,232,4,19,space,0.577582166006323,None,100,1,[1.8021682090475224],[1.802173167001456],19,4,232,3,1156.8803006249946,,1156.8748604580178,1156.8803006249946,1157.8717517080368,1157.8717517080368,1157.8717517080368,1158.4556798750418,space,0.577582166006323,None,1158.4570084160077,1158.5653414576702,1158.8727510000463,1158.8543486249982,1158.856128375046,1158.8727510000463,1158.8727510000463,1158.8727510000463,1160.67551512504,100,1,[1.8021682090475224],[1.802173167001456],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,400,unexp,233,5,19,space,0.5006782489945181,None,500,1,[2.1220195000059903],[2.122025374963414],19,5,233,2,1160.6809438330238,,1160.6757218750427,1160.6809438330238,1161.6715860410477,1161.6715860410477,1161.6715860410477,1162.1841553749982,space,0.5006782489945181,None,1162.185787666007,1162.8874453746869,1163.1947475410416,1163.1774933330016,1163.1790336249978,1163.1947475410416,1163.1947475410416,1163.1947475410416,1165.3170443749987,500,1,[2.1220195000059903],[2.122025374963414],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,234,6,19,space,0.8100656239548698,None,800,1,[1.9537839579861611],[1.9537893750239164],19,6,234,5,1165.3220653750468,,1165.3172340830206,1165.3220653750468,1166.315154083015,1166.315154083015,1166.32197554101,1167.1335383330006,space,0.8100656239548698,None,1167.1351358750253,1167.8381094166582,1168.1466918750084,1168.1270608750056,1168.1287884580088,1168.1466918750084,1168.1466918750084,1168.1466918750084,1170.1007660829928,800,1,[1.9537839579861611],[1.9537893750239164],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,400,unexp,235,7,19,space,0.3874252079986036,None,400,1,[2.296647417009808],[2.296652874967549],19,7,235,0,1170.1057902500033,,1170.1009595000069,1170.1057902500033,1171.0979090000037,1171.0979090000037,1171.0979090000037,1171.4903043330414,space,0.3874252079986036,None,1171.491616040992,1171.598717207675,1171.905225666007,1171.8874700409942,1171.8893061660347,1171.905225666007,1171.905225666007,1171.905225666007,1174.2021849580342,400,1,[2.296647417009808],[2.296652874967549],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,236,8,19,space,0.576608415984083,None,100,1,[1.7978707909933291],[1.7978762909770012],19,8,236,9,1174.214720625023,,1174.2023751250235,1174.214720625023,1175.1975192910177,1175.1975192910177,1175.2047918750322,1175.7830349160358,space,0.576608415984083,None,1175.7843052910175,1175.887125582671,1176.1935100410483,1176.1766542910482,1176.178028541035,1176.1935100410483,1176.1935100410483,1176.1935100410483,1177.9916565000312,100,1,[1.7978707909933291],[1.7978762909770012],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,400,unexp,237,9,19,space,0.4349842490046285,None,300,1,[1.6149396250257269],[1.6149446250055917],19,9,237,1,1177.9971504160203,,1177.9918441250338,1177.9971504160203,1178.9891414160375,1178.9891414160375,1178.9891414160375,1179.4332061250461,space,0.4349842490046285,None,1179.4348026250373,1179.8382442496988,1180.142838166037,1180.1268183750217,1180.1281582500087,1180.142838166037,1180.142838166037,1180.142838166037,1181.758079791034,300,1,[1.6149396250257269],[1.6149446250055917],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,238,10,19,space,0.526953291031532,None,200,1,[1.1458131250110455],[1.145818541990593],19,10,238,10,1181.7639568750164,,1181.7582822500262,1181.7639568750164,1182.7551120000426,1182.7551120000426,1182.7551120000426,1183.2903422910022,space,0.526953291031532,None,1183.2917156250332,1183.6984369996974,1184.0057844160474,1183.9872020000475,1183.9890197910136,1184.0057844160474,1184.0057844160474,1184.0057844160474,1185.1518900830415,200,1,[1.1458131250110455],[1.145818541990593],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,239,11,19,space,0.3539527489920147,None,600,1,[1.9199235000414774],[1.9199284160276875],19,11,239,8,1185.1647552500363,,1185.1520891660475,1185.1647552500363,1186.1480772499926,1186.1480772499926,1186.1547715830384,1186.5063473750488,space,0.3539527489920147,None,1186.5078465830302,1187.205694999666,1187.511661666038,1187.4938812080072,1187.4955786250066,1187.511661666038,1187.511661666038,1187.511661666038,1189.4318792910199,600,1,[1.9199235000414774],[1.9199284160276875],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,240,0,20,space,0.6403426239849068,None,600,1,[3.781875541957561],[3.7818809579475783],20,0,240,11,1189.4369024159969,,1189.4320695000351,1189.4369024159969,1190.4227522080182,1190.4227522080182,1190.4313967080088,1191.0666479160427,space,0.6403426239849068,None,1191.067992166034,1191.7717125417005,1192.0762351659941,1192.0605556660448,1192.061979332997,1192.0762351659941,1192.0762351659941,1192.0762351659941,1195.8583876659977,600,1,[3.781875541957561],[3.7818809579475783],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,241,1,20,space,0.3800161660183221,None,100,1,[1.578850666002836],[1.5788562910165638],20,1,241,9,1195.8639795409981,,1195.8585833749967,1195.8639795409981,1196.8558239160338,1196.8558239160338,1196.8558239160338,1197.2400710410438,space,0.3800161660183221,None,1197.241323291033,1197.3481129576724,1197.6549514580402,1197.6367734160158,1197.6383372500422,1197.6549514580402,1197.6549514580402,1197.6549514580402,1199.234109208046,100,1,[1.578850666002836],[1.5788562910165638],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,242,2,20,space,0.3680033329874277,None,700,1,[2.5930764590157196],[2.5930813750019297],20,2,242,8,1199.2394968750305,,1199.2342972500483,1199.2394968750305,1200.2317565830308,1200.2317565830308,1200.2317565830308,1200.6068439580267,space,0.3680033329874277,None,1200.6081870830385,1201.3156285826738,1201.6220182080287,1201.604226333031,1201.6064987910213,1201.6220182080287,1201.6220182080287,1201.6220182080287,1204.215372375038,700,1,[2.5930764590157196],[2.5930813750019297],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,400,unexp,243,3,20,space,1.0763116659945808,None,200,1,[4.252308916999027],[4.2523147920146585],20,3,243,1,1204.2203744580038,,1204.2155696660047,1204.2203744580038,1205.2055397499935,1205.2055397499935,1205.2151228750008,1206.2838050000137,space,1.0763116659945808,None,1206.2854442500393,1206.6892901666617,1206.996450833045,1206.9778221250162,1206.979628458037,1206.996450833045,1206.996450833045,1206.996450833045,1211.2490530000068,200,1,[4.252308916999027],[4.2523147920146585],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,244,4,20,space,0.6328125,None,100,1,[1.657995417015627],[1.658000459021423],20,4,244,3,1211.2643136249972,,1211.2492500829976,1211.2643136249972,1212.2388745000353,1212.2388745000353,1212.2557490830077,1212.8736671660445,space,0.6328125,None,1212.8754230000195,1212.9745279997044,1213.2905115410103,1213.271223416028,1213.273045665992,1213.2905115410103,1213.2905115410103,1213.2905115410103,1214.9487788330298,100,1,[1.657995417015627],[1.658000459021423],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,245,5,20,space,0.8292883320245892,None,100,1,[2.2867674590088427],[2.2867724589887075],20,5,245,5,1214.9541322910227,,1214.9489766660263,1214.9541322910227,1215.9394309580093,1215.9394309580093,1215.9485690000001,1216.7740212500212,space,0.8292883320245892,None,1216.7753478750237,1217.4819209997115,1217.7878364580101,1217.771252458042,1217.7730582500226,1217.7878364580101,1217.7878364580101,1217.7878364580101,1220.0748996250331,100,1,[2.2867674590088427],[2.2867724589887075],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,246,6,20,space,0.34416499896906316,None,100,1,[2.620170167007018],[2.6201751669868827],20,6,246,10,1220.0813749580411,,1220.0750878330437,1220.0813749580411,1221.0713288750267,1221.0713288750267,1221.0713288750267,1221.423579791037,space,0.34416499896906316,None,1221.4249812079943,1221.8324197916702,1222.138965332997,1222.1203642500332,1222.1221960830153,1222.138965332997,1222.138965332997,1222.138965332997,1224.759419333015,100,1,[2.620170167007018],[2.6201751669868827],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,247,7,20,space,0.3065500410157256,None,100,1,[1.3899567499756813],[1.389962499961257],20,7,247,6,1224.7649170410004,,1224.7596097910427,1224.7649170410004,1225.7560196660343,1225.7560196660343,1225.7560196660343,1226.0665969999973,space,0.3065500410157256,None,1226.0678984160186,1226.1712182496597,1226.478288500046,1226.461094875005,1226.4625115829986,1226.478288500046,1226.478288500046,1226.478288500046,1227.868532499997,100,1,[1.3899567499756813],[1.389962499961257],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,400,unexp,248,8,20,space,0.3302118319552392,None,700,1,[1.8593945000320673],[1.859400084009394],20,8,248,2,1227.8816261250176,,1227.8687194160302,1227.8816261250176,1228.8652739160461,1228.8652739160461,1228.8721998750116,1229.2001912910491,space,0.3302118319552392,None,1229.2018305410165,1229.8994094576958,1230.2060461250367,1230.1875410000212,1230.189368124993,1230.2060461250367,1230.2060461250367,1230.2060461250367,1232.0657337500015,700,1,[1.8593945000320673],[1.859400084009394],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,400,unexp,249,9,20,space,0.33201183198252693,None,900,1,[2.9454283329541795],[2.9454340409720317],20,9,249,0,1232.0817748749978,,1232.065919375047,1232.0817748749978,1233.0553966659936,1233.0553966659936,1233.0720655830228,1233.3910577910137,space,0.33201183198252693,None,1233.3924083330203,1233.4991917496702,1233.807009791024,1233.7882178330328,1233.7900024160044,1233.807009791024,1233.807009791024,1233.807009791024,1236.7527284160024,900,1,[2.9454283329541795],[2.9454340409720317],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,250,10,20,space,0.38249395799357444,None,400,1,[1.6210423749871552],[1.6210474999970756],20,10,250,7,1236.7651057910407,,1236.7529139160179,1236.7651057910407,1237.7489398750477,1237.7489398750477,1237.7558318329975,1238.134541541047,space,0.38249395799357444,None,1238.1360982910264,1238.539217207701,1238.8443550410448,1238.8275769160246,1238.8294167080312,1238.8443550410448,1238.8443550410448,1238.8443550410448,1240.4656950000208,400,1,[1.6210423749871552],[1.6210474999970756],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,251,11,20,space,0.3390868330025114,None,400,1,[1.6254447500105016],[1.6254506249679253],20,11,251,4,1240.4713017500471,,1240.4658836660092,1240.4713017500471,1241.4572916250327,1241.4572916250327,1241.4646134580253,1241.8006376660196,space,0.3390868330025114,None,1241.8020940410206,1242.2049958746686,1242.5098599159974,1242.4936004159972,1242.4949907080154,1242.5098599159974,1242.5098599159974,1242.5098599159974,1244.1355933750165,400,1,[1.6254447500105016],[1.6254506249679253],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,252,0,21,space,0.7892855409882031,None,500,1,[4.159498667053413],[4.159504042007029],21,0,252,5,1244.1485299160122,,1244.135776500043,1244.1485299160122,1245.132020791003,1245.132020791003,1245.1383792500128,1245.9232068750425,space,0.7892855409882031,None,1245.9245532500208,1246.6325436246736,1246.939504583017,1246.9213322910364,1246.923135249992,1246.939504583017,1246.939504583017,1246.939504583017,1251.0992964580073,500,1,[4.159498667053413],[4.159504042007029],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,253,1,21,space,0.8500328750233166,None,400,1,[1.7447150829830207],[1.7447204170166515],21,1,253,4,1251.1153170409962,,1251.0994848330156,1251.1153170409962,1252.0891720410436,1252.0891720410436,1252.1051183750387,1252.9405440410483,space,0.8500328750233166,None,1252.9419162500417,1253.3489375826941,1253.6562315830379,1253.6381688750116,1253.6400017910055,1253.6562315830379,1253.6562315830379,1253.6562315830379,1255.4012316660373,400,1,[1.7447150829830207],[1.7447204170166515],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
