trialNum,validity,targetSide,cueDur_ms,SOA_ms,targetDur_ms,thisN,thisTrialN,thisRepN,response_key.keys,response_key.corr,response_key.rt,response_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,instructions_text.started,instr_key.started,Instructions.stopped,instr_key.keys,instr_key.rt,instr_key.duration,trial.started,left_box.started,right_box.started,fixation.started,cue_arrow.started,left_box.stopped,right_box.stopped,fixation.stopped,target.started,cue_arrow.stopped,response_key.started,trial.stopped,trials.response_key.keys,trials.response_key.corr,trials.response_key.rt,trials.response_key.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
48,valid,right,50,150,1000,51,51,0,m,1,0.21655862499028444,None,0,51,51,47,74.57323333399836,,,,,,,,,74.56469933397602,74.57323333399836,74.57323333399836,74.57323333399836,75.05780908401357,75.06283637497108,75.06283637497108,75.06283637497108,75.15742570901057,75.09607137501007,75.25775437499397,75.47638870897936,m,1,0.21655862499028444,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
50,valid,left,50,150,1000,52,52,0,z,1,0.18968379200669006,None,0,52,52,49,75.49019158398733,,,,,,,,,75.48129216697998,75.49019158398733,75.49019158398733,75.49019158398733,75.97379979200196,75.97925720899366,75.97925720899366,75.97925720899366,76.0742409590166,76.0126249169698,76.17451649997383,76.37605508399429,z,1,0.18968379200669006,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
6,valid,right,150,150,1000,53,53,0,m,1,0.11305854102829471,None,0,53,53,5,76.38965650001774,,,,,,,,,76.38108191697393,76.38965650001774,76.38965650001774,76.38965650001774,76.87375049997354,76.87846979202004,76.87846979202004,76.87846979202004,76.9742610839894,77.01315954199526,77.174273083976,77.29288954200456,m,1,0.11305854102829471,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
84,invalid,left,50,150,1000,54,54,0,z,1,0.15528687497135252,None,0,54,54,83,77.30391725001391,,,,,,,,,77.29404599999543,77.30391725001391,77.30391725001391,77.30391725001391,77.79136095900321,77.79757687501842,77.79757687501842,77.79757687501842,77.89089979202254,77.8294909169781,77.99095920898253,78.14794545900077,z,1,0.15528687497135252,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
70,valid,right,100,150,1000,55,55,0,m,1,0.11613199999555945,None,0,55,55,69,78.15823741699569,,,,,,,,,78.14870249998057,78.15823741699569,78.15823741699569,78.15823741699569,78.64739354199264,78.64739354199264,78.64739354199264,78.64739354199264,78.74789258401142,78.7412801249884,78.89714883401757,79.01566124998499,m,1,0.11613199999555945,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
68,invalid,right,150,150,1000,56,56,0,m,1,0.14839154202491045,None,0,56,56,67,79.02736229199218,,,,,,,,,79.01841512497049,79.02736229199218,79.02736229199218,79.02736229199218,79.51531495898962,79.52418133401079,79.52418133401079,79.52418133401079,79.61446762498235,79.66295720898779,79.81379549996927,79.96520412497921,m,1,0.14839154202491045,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
17,valid,right,50,150,1000,57,57,0,m,1,0.1793362500029616,None,0,57,57,16,79.97670412500156,,,,,,,,,79.9687166250078,79.97670412500156,79.97670412500156,79.97670412500156,80.46575991698774,80.47436649998417,80.47436649998417,80.47436649998417,80.56462987500709,80.51272883400088,80.66389349999372,80.84813395899255,m,1,0.1793362500029616,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
36,invalid,left,100,150,1000,58,58,0,z,1,0.19008929101983085,None,0,58,58,35,80.85786483401898,,,,,,,,,80.84908433398232,80.85786483401898,80.85786483401898,80.85786483401898,81.34088404197246,81.34678525000345,81.34678525000345,81.34678525000345,81.44795783399604,81.4298841250129,81.59719933400629,81.79267495899694,z,1,0.19008929101983085,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
41,valid,left,50,150,1000,59,59,0,z,1,0.18208858300931752,None,0,59,59,40,81.80538508400787,,,,,,,,,81.79677504202118,81.80538508400787,81.80538508400787,81.80538508400787,82.2909230000223,82.29613650002284,82.29613650002284,82.29613650002284,82.39106570900185,82.32948783400934,82.49117287498666,82.67598200001521,z,1,0.18208858300931752,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
52,valid,left,100,150,1000,60,60,0,z,1,0.12976037501357496,None,0,60,60,51,82.68712050002068,,,,,,,,,82.67691695899703,82.68712050002068,82.68712050002068,82.68712050002068,83.17453854199266,83.17941187496763,83.17941187496763,83.17941187496763,83.27452049998101,83.26339720899705,83.42453195899725,83.55935295898234,z,1,0.12976037501357496,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
38,invalid,left,50,150,1000,61,61,0,z,1,0.1523988340049982,None,0,61,61,37,83.57193466700846,,,,,,,,,83.56379120901693,83.57193466700846,83.57193466700846,83.57193466700846,84.05753833398921,84.06308654200984,84.06308654200984,84.06308654200984,84.15696233400377,84.0960479589994,84.2578049590229,84.41550137498416,z,1,0.1523988340049982,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
53,valid,right,50,150,1000,62,62,0,m,1,0.21952583303209394,None,0,62,62,52,84.44086729199626,,,,,,,,,84.41644320898922,84.44086729199626,84.44086729199626,84.44086729199626,84.91428024997003,84.93012416700367,84.93012416700367,84.93012416700367,85.01437962497585,84.95785712497309,85.1136647919775,85.3428198749898,m,1,0.21952583303209394,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
2,valid,right,150,150,1000,63,63,0,m,1,0.09808224998414516,None,0,63,63,1,85.35285654198378,,,,,,,,,85.3438048340031,85.35285654198378,85.35285654198378,85.35285654198378,85.84076108399313,85.84677158400882,85.84677158400882,85.84677158400882,85.94082166696899,85.98065337497974,86.14126762497472,86.24271949997637,m,1,0.09808224998414516,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
63,invalid,left,100,150,1000,64,64,0,z,1,0.09905916597926989,None,0,64,64,62,86.25345562497387,,,,,,,,,86.24368587497156,86.25345562497387,86.25345562497387,86.25345562497387,86.74108054197859,86.74749904201599,86.74749904201599,86.74749904201599,86.84127208398422,86.82963216700591,86.9912924169912,87.0930471669999,z,1,0.09905916597926989,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
64,valid,left,150,150,1000,65,65,0,z,1,0.10074408299988136,None,0,65,65,63,87.10752283397596,,,,,,,,,87.09895058401162,87.10752283397596,87.10752283397596,87.10752283397596,87.59104933397612,87.59661416697782,87.59661416697782,87.59661416697782,87.69099333399208,87.72964470897568,87.89138049999019,87.99897474999307,z,1,0.10074408299988136,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
31,invalid,right,50,150,1000,66,66,0,m,1,0.19811820902395993,None,0,66,66,30,88.00961658399319,,,,,,,,,87.99979733402142,88.00961658399319,88.00961658399319,88.00961658399319,88.49733237497276,88.50804066698765,88.50804066698765,88.50804066698765,88.59862212499138,88.54130620899377,88.69713408401003,88.89905037498102,m,1,0.19811820902395993,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
39,valid,right,100,150,1000,67,67,0,m,1,0.17211891600163653,None,0,67,67,38,88.91077808401315,,,,,,,,,88.90311104198918,88.91077808401315,88.91077808401315,88.91077808401315,89.40022016700823,89.40767945902189,89.40767945902189,89.40767945902189,89.49768741696607,89.49768741696607,89.64714312501019,89.82648262497969,m,1,0.17211891600163653,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
65,valid,right,100,150,1000,68,68,0,m,1,0.15252470801351592,None,0,68,68,64,89.83696079201763,,,,,,,,,89.82758137502242,89.83696079201763,89.83696079201763,89.83696079201763,90.32433641701937,90.3291772499797,90.3291772499797,90.3291772499797,90.4244709169725,90.41341316699982,90.57464958401397,90.73226287501166,m,1,0.15252470801351592,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
11,valid,left,150,150,1000,69,69,0,z,1,0.12356800003908575,None,0,69,69,10,90.74404562497512,,,,,,,,,90.73564137500944,90.74404562497512,90.74404562497512,90.74404562497512,91.23188583401497,91.24099462496815,91.24099462496815,91.24099462496815,91.3325719999848,91.37435070896754,91.53065616701497,91.65992599999299,z,1,0.12356800003908575,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
51,invalid,left,50,150,1000,70,70,0,z,1,0.27599487494444475,None,0,70,70,50,91.67331045900937,,,,,,,,,91.6644479589886,91.67331045900937,91.67331045900937,91.67331045900937,92.15776408399688,92.16375900001731,92.16375900001731,92.16375900001731,92.25782125000842,92.19680733396672,92.35813775000861,92.64302725001471,z,1,0.27599487494444475,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
28,valid,right,50,150,1000,71,71,0,m,1,0.1678512500366196,None,0,71,71,27,92.65352125000209,,,,,,,,,92.64394658402307,92.65352125000209,92.65352125000209,92.65352125000209,93.14108487498015,93.14670395897701,93.14670395897701,93.14670395897701,93.24149404198397,93.18014100001892,93.34126575000118,93.51570412499132,m,1,0.1678512500366196,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
96,invalid,left,100,150,1000,72,72,0,z,1,0.1499077919870615,None,0,72,72,95,93.54109837498982,,,,,,,,,93.51661158399656,93.54109837498982,93.54109837498982,93.54109837498982,94.01423541700933,94.03061720897676,94.03061720897676,94.03061720897676,94.11491566698533,94.10838958399836,94.26331229199423,94.41473849996692,z,1,0.1499077919870615,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
91,invalid,left,50,150,1000,73,73,0,z,1,0.2677105420152657,None,0,73,73,90,94.4241852919804,,,,,,,,,94.41551254200749,94.4241852919804,94.4241852919804,94.4241852919804,94.90780158399139,94.91410375002306,94.91410375002306,94.91410375002306,95.01507216697792,94.94610512501094,95.11342741700355,95.3931234999909,z,1,0.2677105420152657,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
55,valid,left,50,150,1000,74,74,0,z,1,0.20127024996327236,None,0,74,74,54,95.40613991697319,,,,,,,,,95.39757641701726,95.40613991697319,95.40613991697319,95.40613991697319,95.89105325000128,95.89708720898489,95.89708720898489,95.89708720898489,95.99111237499164,95.92947012500372,96.09180424996885,96.2985243750154,z,1,0.20127024996327236,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
19,invalid,left,100,150,1000,75,75,0,z,1,0.18238104204647243,None,0,75,75,18,96.31036233401392,,,,,,,,,96.30199554201681,96.31036233401392,96.31036233401392,96.31036233401392,96.79900133400224,96.80778979201568,96.80778979201568,96.80778979201568,96.8983320419793,96.8983320419793,97.04669925000053,97.23162095900625,z,1,0.18238104204647243,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
16,invalid,right,50,150,1000,76,76,0,m,1,0.18544154200935736,None,0,76,76,15,97.2439706249861,,,,,,,,,97.23544420901453,97.2439706249861,97.2439706249861,97.2439706249861,97.72442558401963,97.74165833398001,97.74165833398001,97.74165833398001,97.82460558396997,97.76327945897356,97.9306693749968,98.12649712502025,m,1,0.18544154200935736,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
61,invalid,left,100,150,1000,77,77,0,z,1,0.09032075002323836,None,0,77,77,60,98.1401572090108,,,,,,,,,98.13079566700617,98.1401572090108,98.1401572090108,98.1401572090108,98.6245547090075,98.63068170897895,98.63068170897895,98.63068170897895,98.72475225001108,98.71330187498825,98.87474708398804,98.97655466699507,z,1,0.09032075002323836,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
76,invalid,right,150,150,1000,78,78,0,m,1,0.10793454200029373,None,0,78,78,75,98.9897695420077,,,,,,,,,98.98086479201447,98.9897695420077,98.9897695420077,98.9897695420077,99.47341979201883,99.4787417500047,99.4787417500047,99.4787417500047,99.57490391697502,99.61579004197847,99.77509637497133,99.89314104197547,m,1,0.10793454200029373,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
26,valid,right,50,150,1000,79,79,0,m,1,0.17159983300371096,None,0,79,79,25,99.90617020899663,,,,,,,,,99.89736058400013,99.90617020899663,99.90617020899663,99.90617020899663,100.39084254199406,100.39568229200086,100.39568229200086,100.39568229200086,100.4912384590134,100.42991837498266,100.59157724998659,100.76501295901835,m,1,0.17159983300371096,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
62,valid,right,100,150,1000,80,80,0,m,1,0.14312037505442277,None,0,80,80,61,100.7749777919962,,,,,,,,,100.76579320902238,100.7749777919962,100.7749777919962,100.7749777919962,101.2650489169755,101.2650489169755,101.2650489169755,101.2650489169755,101.36490054201568,101.36490054201568,101.50797400000738,101.66012583399424,m,1,0.14312037505442277,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
85,valid,left,50,150,1000,81,81,0,z,1,0.16435454197926447,None,0,81,81,84,101.67371695901966,,,,,,,,,101.66524000000209,101.67371695901966,101.67371695901966,101.67371695901966,102.15765945898602,102.16280920896679,102.16280920896679,102.16280920896679,102.25810337497387,102.1964914589771,102.35801470896695,102.52620733401272,z,1,0.16435454197926447,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
78,invalid,right,100,150,1000,82,82,0,m,1,0.1743056250270456,None,0,82,82,77,102.5358304589754,,,,,,,,,102.52705550001701,102.5358304589754,102.5358304589754,102.5358304589754,103.02460970898392,103.03064433397958,103.03064433397958,103.03064433397958,103.1245886249817,103.11396208399674,103.2747821250232,103.46025287499651,m,1,0.1743056250270456,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
73,invalid,left,150,150,1000,83,83,0,z,1,0.024791875039227307,None,0,83,83,72,103.47382974997163,,,,,,,,,103.46523870900273,103.47382974997163,103.47382974997163,103.47382974997163,103.95791229198221,103.96298991696676,103.96298991696676,103.96298991696676,104.05764483398525,104.09739833400818,104.25826320901979,104.29323712497717,z,1,0.024791875039227307,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
77,invalid,right,100,150,1000,84,84,0,m,1,0.11475541698746383,None,0,84,84,76,104.30777195899282,,,,,,,,,104.2987908750074,104.30777195899282,104.30777195899282,104.30777195899282,104.79125224996824,104.79727325000567,104.79727325000567,104.79727325000567,104.89166070899228,104.88026312500006,105.04155162500683,105.15967966697644,m,1,0.11475541698746383,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
21,valid,right,100,150,1000,85,85,0,m,1,0.10580275004031137,None,0,85,85,20,105.17331958399154,,,,,,,,,105.16492137499154,105.17331958399154,105.17331958399154,105.17331958399154,105.65813716698904,105.66391379199922,105.66391379199922,105.66391379199922,105.75801945896819,105.74674920900725,105.90828883397626,106.01642387500033,m,1,0.10580275004031137,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
33,valid,left,150,150,1000,86,86,0,z,1,0.11130008398322389,None,0,86,86,32,106.02855383401038,,,,,,,,,106.0211576250149,106.02855383401038,106.02855383401038,106.02855383401038,106.51639770896873,106.5246669590124,106.5246669590124,106.5246669590124,106.61567595897941,106.66371866699774,106.81467345898272,106.93256874999497,z,1,0.11130008398322389,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
74,invalid,right,100,150,1000,87,87,0,m,1,0.13618562498595566,None,0,87,87,73,106.95790137501899,,,,,,,,,106.93350516702048,106.95790137501899,106.95790137501899,106.95790137501899,107.43162541696802,107.44595233397558,107.44595233397558,107.44595233397558,107.53247783397092,107.52506858401466,107.68089650000911,107.826551791979,m,1,0.13618562498595566,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
13,invalid,left,50,150,1000,88,88,0,z,1,0.18803729099454358,None,0,88,88,12,107.83965375000844,,,,,,,,,107.83101554197492,107.83965375000844,107.83965375000844,107.83965375000844,108.32473520899657,108.33013279200532,108.33013279200532,108.33013279200532,108.42500108398963,108.36317762499675,108.52506999997422,108.71523570897989,z,1,0.18803729099454358,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
3,valid,right,150,150,1000,89,89,0,m,1,0.08970487501937896,None,0,89,89,2,108.72522862500045,,,,,,,,,108.71613579196855,108.72522862500045,108.72522862500045,108.72522862500045,109.21318262501154,109.21318262501154,109.21318262501154,109.21318262501154,109.31589124997845,109.3583333750139,109.50845287501579,109.59970812499523,m,1,0.08970487501937896,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
10,valid,right,50,150,1000,90,90,0,m,1,0.1855110420146957,None,0,90,90,9,109.61082320899004,,,,,,,,,109.60058316698996,109.61082320899004,109.61082320899004,109.61082320899004,110.09762224997394,110.10831379197771,110.10831379197771,110.10831379197771,110.19895866699517,110.14157583401538,110.29755033401307,110.49329037498683,m,1,0.1855110420146957,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
69,valid,right,150,150,1000,91,91,0,m,1,0.053334833995904773,None,0,91,91,68,110.50373308401322,,,,,,,,,110.49424662499223,110.50373308401322,110.50373308401322,110.50373308401322,110.99156529200263,110.99835675000213,110.99835675000213,110.99835675000213,111.09128387499368,111.13069149997318,111.29181012499612,111.3489568749792,m,1,0.053334833995904773,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
90,invalid,left,150,150,1000,92,92,0,z,1,0.11397679202491418,None,0,92,92,89,111.37483879202046,,,,,,,,,111.34982633398613,111.37483879202046,111.37483879202046,111.37483879202046,111.8483181669726,111.86399008397711,111.86399008397711,111.86399008397711,111.95012262498494,111.99153816699982,112.14711158396676,112.26563458400778,z,1,0.11397679202491418,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
75,valid,left,100,150,1000,93,93,0,z,1,0.13396516599459574,None,0,93,93,74,112.27780783397611,,,,,,,,,112.26946104201488,112.27780783397611,112.27780783397611,112.27780783397611,112.76702312502312,112.7744643749902,112.7744643749902,112.7744643749902,112.864092333999,112.864092333999,113.01418845896842,113.15841291699326,z,1,0.13396516599459574,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
59,invalid,right,100,150,1000,94,94,0,m,1,0.11842429201351479,None,0,94,94,58,113.16812316700816,,,,,,,,,113.15942395897582,113.16812316700816,113.16812316700816,113.16812316700816,113.64789341698634,113.66416724998271,113.66416724998271,113.66416724998271,113.74814912502188,113.74179283401463,113.89761029201327,114.02648066700203,m,1,0.11842429201351479,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
94,valid,right,50,150,1000,95,95,0,m,1,0.18294545903336257,None,0,95,95,93,114.03889387496747,,,,,,,,,114.03054641699418,114.03889387496747,114.03889387496747,114.03889387496747,114.52479562500957,114.53123170899926,114.53123170899926,114.53123170899926,114.62485412496608,114.56376129196724,114.72523929201998,114.91025008400902,m,1,0.18294545903336257,None,P4,001,2025-11-18_13h57.00.189,PosnerCueing_SoloProject,,2025.1.1,None,2025-11-18 13h57.13.149207 +0530,
