thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
54,0,54,[np.float64(0.39)],[np.float64(-0.19555555555555557)],[1],[0],[0],[2.6425921250047395],['target'],54,0,54,0,149.55980504199397,,10,149.54712729199673,149.55980504199397,149.55980504199397,0.022468374998425134,152.18977324999287,[np.float64(0.39)],[np.float64(-0.19555555555555557)],[1],[0],[0],[2.6425921250047395],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
55,0,55,[np.float64(0.2222222222222222)],[np.float64(-0.18)],[1],[0],[0],[2.0446854580077343],['target'],55,0,55,0,152.22442274999048,,10,152.21227533298952,152.22442274999048,152.22442274999048,0.02232591700158082,154.25701354199555,[np.float64(0.2222222222222222)],[np.float64(-0.18)],[1],[0],[0],[2.0446854580077343],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
56,0,56,[np.float64(-0.31222222222222223)],[np.float64(-0.15444444444444444)],[1],[0],[0],[3.7451555830048164],['target'],56,0,56,0,154.29102199999033,,10,154.27890091699373,154.29102199999033,154.29102199999033,0.021709874999942258,158.02411145799852,[np.float64(-0.31222222222222223)],[np.float64(-0.15444444444444444)],[1],[0],[0],[3.7451555830048164],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
57,0,57,[np.float64(-0.3377777777777778)],[np.float64(-0.16555555555555557)],[1],[0],[0],[2.3037842079938855],['target'],57,0,57,0,158.04839333299606,,5,158.03719954199914,158.04839333299606,158.04839333299606,0.012911917001474649,160.3410641669907,[np.float64(-0.3377777777777778)],[np.float64(-0.16555555555555557)],[1],[0],[0],[2.3037842079938855],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
58,0,58,[np.float64(0.21444444444444444)],[np.float64(0.3422222222222222)],[1],[0],[0],[2.6498388329928275],['target'],58,0,58,0,160.36940024999785,,5,160.35800704199937,160.36940024999785,160.36940024999785,0.016744209002354182,163.00791749999917,[np.float64(0.21444444444444444)],[np.float64(0.3422222222222222)],[1],[0],[0],[2.6498388329928275],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
59,0,59,[np.float64(0.3688888888888889)],[np.float64(0.10222222222222223)],[1],[0],[0],[2.7043274999887217],['target'],59,0,59,0,163.05015766699216,,10,163.0359768329945,163.05015766699216,163.05015766699216,0.027854708998347633,165.74035016699054,[np.float64(0.3688888888888889)],[np.float64(0.10222222222222223)],[1],[0],[0],[2.7043274999887217],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
60,0,60,[np.float64(0.41888888888888887)],[np.float64(-0.34)],[1],[0],[0],[2.9046285829972476],['target'],60,0,60,0,165.76396391699382,,5,165.75329770799726,165.76396391699382,165.76396391699382,0.012774624992744066,168.6580084169982,[np.float64(0.41888888888888887)],[np.float64(-0.34)],[1],[0],[0],[2.9046285829972476],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
61,0,61,[np.float64(-0.14888888888888888)],[np.float64(0.21222222222222223)],[1],[0],[0],[3.816370333006489],['target'],61,0,61,0,168.68706579199352,,5,168.67533662499045,168.68706579199352,168.68706579199352,0.01713116600876674,172.49177891699946,[np.float64(-0.14888888888888888)],[np.float64(0.21222222222222223)],[1],[0],[0],[3.816370333006489],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
62,0,62,[np.float64(0.39444444444444443)],[np.float64(0.06)],[1],[0],[0],[2.585701624993817],['target'],62,0,62,0,172.53589279198786,,10,172.52190716699988,172.53589279198786,172.53589279198786,0.029918957996414974,175.1076690829941,[np.float64(0.39444444444444443)],[np.float64(0.06)],[1],[0],[0],[2.585701624993817],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
63,0,63,[np.float64(0.45666666666666667)],[np.float64(0.17555555555555555)],[1],[0],[0],[2.1108162079908652],['target'],63,0,63,0,175.14302474999567,,10,175.13055899999745,175.14302474999567,175.14302474999567,0.02270341699477285,177.2414287499996,[np.float64(0.45666666666666667)],[np.float64(0.17555555555555555)],[1],[0],[0],[2.1108162079908652],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
64,0,64,[np.float64(-0.16111111111111112)],[np.float64(-0.02666666666666667)],[1],[0],[0],[2.2597415420023026],['target'],64,0,64,0,177.2764004579949,,10,177.26412683298986,177.2764004579949,177.2764004579949,0.0225206250033807,179.52392424999562,[np.float64(-0.16111111111111112)],[np.float64(-0.02666666666666667)],[1],[0],[0],[2.2597415420023026],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
65,0,65,[np.float64(-0.43555555555555553)],[np.float64(-0.06444444444444444)],[1],[0],[0],[2.276783749999595],['target'],65,0,65,0,179.56026058299176,,10,179.5472518329916,179.56026058299176,179.56026058299176,0.02315074999933131,181.82408816699171,[np.float64(-0.43555555555555553)],[np.float64(-0.06444444444444444)],[1],[0],[0],[2.276783749999595],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
66,0,66,[np.float64(0.11555555555555555)],[np.float64(0.10555555555555556)],[1],[0],[0],[2.66950704199553],['target'],66,0,66,0,181.84690329199657,,5,181.83698045799974,181.84690329199657,181.84690329199657,0.012717541001620702,184.5065355419938,[np.float64(0.11555555555555555)],[np.float64(0.10555555555555556)],[1],[0],[0],[2.66950704199553],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
67,0,67,[np.float64(-0.4166666666666667)],[np.float64(-0.4777777777777778)],[1],[0],[0],[4.140012500007288],['target'],67,0,67,0,184.53180104200146,,5,184.51921179199417,184.53180104200146,184.53180104200146,0.012573332991451025,188.65930387499975,[np.float64(-0.4166666666666667)],[np.float64(-0.4777777777777778)],[1],[0],[0],[4.140012500007288],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
68,0,68,[np.float64(0.37555555555555553)],[np.float64(0.3511111111111111)],[1],[0],[0],[4.069089708995307],['target'],68,0,68,0,188.70393429198884,,10,188.68929745799687,188.70393429198884,188.70393429198884,0.029794834001222625,192.7584489169967,[np.float64(0.37555555555555553)],[np.float64(0.3511111111111111)],[1],[0],[0],[4.069089708995307],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
69,0,69,[np.float64(0.32666666666666666)],[np.float64(-0.1111111111111111)],[1],[0],[0],[2.0854003339918563],['target'],69,0,69,0,192.79454670799896,,10,192.78158404199348,192.79454670799896,192.79454670799896,0.022910958010470495,194.86705583299045,[np.float64(0.32666666666666666)],[np.float64(-0.1111111111111111)],[1],[0],[0],[2.0854003339918563],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
70,0,70,[np.float64(-0.008888888888888889)],[np.float64(0.13)],[1],[0],[0],[2.946891667001182],['target'],70,0,70,0,194.90091224999924,,10,194.88806737499544,194.90091224999924,194.90091224999924,0.02085349999833852,197.835018999991,[np.float64(-0.008888888888888889)],[np.float64(0.13)],[1],[0],[0],[2.946891667001182],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
71,0,71,[np.float64(-0.13444444444444445)],[np.float64(0.33555555555555555)],[1],[0],[0],[4.2296618330001365],['target'],71,0,71,0,197.85507466699346,,5,197.84567341698857,197.85507466699346,197.85507466699346,0.010499041993170977,202.0754221669922,[np.float64(-0.13444444444444445)],[np.float64(0.33555555555555555)],[1],[0],[0],[4.2296618330001365],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
72,0,72,[np.float64(-0.2788888888888889)],[np.float64(0.2644444444444444)],[1],[0],[0],[2.1997563330078265],['target'],72,0,72,0,202.1034534169885,,5,202.0921064169961,202.1034534169885,202.1034534169885,0.01648366599692963,204.29192404200148,[np.float64(-0.2788888888888889)],[np.float64(0.2644444444444444)],[1],[0],[0],[2.1997563330078265],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
73,0,73,[np.float64(-0.4388888888888889)],[np.float64(-0.02666666666666667)],[1],[0],[0],[1.9995612500060815],['target'],73,0,73,0,204.3201070419891,,5,204.30861904199992,204.3201070419891,204.3201070419891,0.016500875004567206,206.30824954199488,[np.float64(-0.4388888888888889)],[np.float64(-0.02666666666666667)],[1],[0],[0],[1.9995612500060815],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
74,0,74,[np.float64(-0.37444444444444447)],[np.float64(0.22444444444444445)],[1],[0],[0],[1.8004014170001028],['target'],74,0,74,0,206.33563791699999,,5,206.3247191249975,206.33563791699999,206.33563791699999,0.016272416003630497,208.1251900829957,[np.float64(-0.37444444444444447)],[np.float64(0.22444444444444445)],[1],[0],[0],[1.8004014170001028],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
75,0,75,[np.float64(-0.37777777777777777)],[np.float64(0.25555555555555554)],[1],[0],[0],[1.5348007079883246],['target'],75,0,75,0,208.17014054198808,,10,208.15557491699292,208.17014054198808,208.17014054198808,0.030187041003955528,209.69042333299876,[np.float64(-0.37777777777777777)],[np.float64(0.25555555555555554)],[1],[0],[0],[1.5348007079883246],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
76,0,76,[np.float64(-0.2833333333333333)],[np.float64(-0.4822222222222222)],[1],[0],[0],[4.509772167002666],['target'],76,0,76,0,209.72664287500083,,10,209.71390233299462,209.72664287500083,209.72664287500083,0.0233069579990115,214.22372729198833,[np.float64(-0.2833333333333333)],[np.float64(-0.4822222222222222)],[1],[0],[0],[4.509772167002666],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
77,0,77,[np.float64(0.2866666666666667)],[np.float64(-0.2577777777777778)],[1],[0],[0],[2.627955291987746],['target'],77,0,77,0,214.25973954200163,,10,214.24671291699633,214.25973954200163,214.25973954200163,0.022812125011114404,216.8747174579912,[np.float64(0.2866666666666667)],[np.float64(-0.2577777777777778)],[1],[0],[0],[2.627955291987746],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
78,0,78,[np.float64(-0.39555555555555555)],[np.float64(-0.31666666666666665)],[1],[0],[0],[3.660478042002069],['target'],78,0,78,0,216.90994316698925,,10,216.89724766698782,216.90994316698925,216.90994316698925,0.022355083987349644,220.5577887499967,[np.float64(-0.39555555555555555)],[np.float64(-0.31666666666666665)],[1],[0],[0],[3.660478042002069],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
79,0,79,[np.float64(0.034444444444444444)],[np.float64(-0.051111111111111114)],[1],[0],[0],[2.3438533329899656],['target'],79,0,79,0,220.59433912498935,,10,220.58139249999658,220.59433912498935,220.59433912498935,0.023403333994792774,222.9252969579975,[np.float64(0.034444444444444444)],[np.float64(-0.051111111111111114)],[1],[0],[0],[2.3438533329899656],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
80,0,80,[np.float64(0.05444444444444444)],[np.float64(-0.31333333333333335)],[1],[0],[0],[2.2760697080084356],['target'],80,0,80,0,222.96151166698837,,10,222.94854358299926,222.96151166698837,222.96151166698837,0.02307266699790489,225.22466637499747,[np.float64(0.05444444444444444)],[np.float64(-0.31333333333333335)],[1],[0],[0],[2.2760697080084356],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
81,0,81,[np.float64(0.03)],[np.float64(0.14777777777777779)],[1],[0],[0],[2.8209771660040133],['target'],81,0,81,0,225.2477022499952,,5,225.23711550000007,225.2477022499952,225.2477022499952,0.012276166991796345,228.05818716700014,[np.float64(0.03)],[np.float64(0.14777777777777779)],[1],[0],[0],[2.8209771660040133],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
82,0,82,[np.float64(0.2633333333333333)],[np.float64(-0.09111111111111111)],[1],[0],[0],[2.583148165998864],['target'],82,0,82,0,228.08603812499496,,5,228.07483745799982,228.08603812499496,228.08603812499496,0.016451249990495853,230.65804420800123,[np.float64(0.2633333333333333)],[np.float64(-0.09111111111111111)],[1],[0],[0],[2.583148165998864],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
83,0,83,[np.float64(-0.42777777777777776)],[np.float64(-0.006666666666666667)],[1],[0],[0],[1.5494571250019362],['target'],83,0,83,0,230.68642104198807,,5,230.67568170798768,230.68642104198807,230.68642104198807,0.01743549999082461,232.2252016249986,[np.float64(-0.42777777777777776)],[np.float64(-0.006666666666666667)],[1],[0],[0],[1.5494571250019362],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
84,0,84,[np.float64(-0.2633333333333333)],[np.float64(-0.12666666666666668)],[1],[0],[0],[2.336117540995474],['target'],84,0,84,0,232.26926441698743,,10,232.25517754199973,232.26926441698743,232.26926441698743,0.029776291994494386,234.59134254200035,[np.float64(-0.2633333333333333)],[np.float64(-0.12666666666666668)],[1],[0],[0],[2.336117540995474],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
85,0,85,[np.float64(-0.3388888888888889)],[np.float64(-0.18555555555555556)],[1],[0],[0],[2.975733458995819],['target'],85,0,85,0,234.62706324999453,,10,234.61476366699208,234.62706324999453,234.62706324999453,0.023247040997375734,237.59055033299956,[np.float64(-0.3388888888888889)],[np.float64(-0.18555555555555556)],[1],[0],[0],[2.975733458995819],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
86,0,86,[np.float64(0.1922222222222222)],[np.float64(0.042222222222222223)],[1],[0],[0],[2.361257416996523],['target'],86,0,86,0,237.62624854200112,,10,237.61344237498997,237.62624854200112,237.62624854200112,0.02271958300843835,239.97477991699998,[np.float64(0.1922222222222222)],[np.float64(0.042222222222222223)],[1],[0],[0],[2.361257416996523],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
87,0,87,[np.float64(0.17222222222222222)],[np.float64(-0.38666666666666666)],[1],[0],[0],[2.94408275000751],['target'],87,0,87,0,240.01010920800036,,10,239.99770049999643,240.01010920800036,240.01010920800036,0.02273766600410454,242.94184629200026,[np.float64(0.17222222222222222)],[np.float64(-0.38666666666666666)],[1],[0],[0],[2.94408275000751],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
88,0,88,[np.float64(-0.41888888888888887)],[np.float64(0.10444444444444445)],[1],[0],[0],[2.770226291002473],['target'],88,0,88,0,242.96602337498916,,5,242.95497058299952,242.96602337498916,242.96602337498916,0.012910249992273748,245.72527841699775,[np.float64(-0.41888888888888887)],[np.float64(0.10444444444444445)],[1],[0],[0],[2.770226291002473],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
89,0,89,[np.float64(0.33111111111111113)],[np.float64(-0.45222222222222225)],[1],[0],[0],[3.5862238749978133],['target'],89,0,89,0,245.768954166997,,10,245.75506833299005,245.768954166997,245.768954166997,0.029590707999886945,249.341340125,[np.float64(0.33111111111111113)],[np.float64(-0.45222222222222225)],[1],[0],[0],[3.5862238749978133],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
90,0,90,[np.float64(-0.4822222222222222)],[np.float64(-0.4311111111111111)],[1],[0],[0],[2.9271298330131685],['target'],90,0,90,0,249.37748129198735,,10,249.36438241699943,249.37748129198735,249.37748129198735,0.02287208300549537,252.29157337499782,[np.float64(-0.4822222222222222)],[np.float64(-0.4311111111111111)],[1],[0],[0],[2.9271298330131685],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
91,0,91,[np.float64(0.31777777777777777)],[np.float64(-0.06111111111111111)],[1],[0],[0],[3.4868507079954725],['target'],91,0,91,0,252.3160300419986,,5,252.30492141698778,252.3160300419986,252.3160300419986,0.01314720799564384,255.79185637499904,[np.float64(0.31777777777777777)],[np.float64(-0.06111111111111111)],[1],[0],[0],[3.4868507079954725],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
92,0,92,[np.float64(0.43666666666666665)],[np.float64(-0.3333333333333333)],[1],[0],[0],[2.4503088329947786],['target'],92,0,92,0,255.81976329199097,,5,255.8087547920004,255.81976329199097,255.81976329199097,0.016699041007086635,258.2591273750004,[np.float64(0.43666666666666665)],[np.float64(-0.3333333333333333)],[1],[0],[0],[2.4503088329947786],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
93,0,93,[np.float64(-0.052222222222222225)],[np.float64(0.24555555555555555)],[1],[0],[0],[2.964626707995194],['target'],93,0,93,0,258.288375832999,,5,258.2767174170003,258.288375832999,258.288375832999,0.017394499998772517,261.241414374992,[np.float64(-0.052222222222222225)],[np.float64(0.24555555555555555)],[1],[0],[0],[2.964626707995194],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
94,0,94,[np.float64(-0.10555555555555556)],[np.float64(-0.35333333333333333)],[1],[0],[0],[3.0037822919985047],['target'],94,0,94,0,261.2850490829878,,10,261.2712808329961,261.2850490829878,261.2850490829878,0.029666083995834924,264.2751110419922,[np.float64(-0.10555555555555556)],[np.float64(-0.35333333333333333)],[1],[0],[0],[3.0037822919985047],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
95,0,95,[np.float64(-0.3322222222222222)],[np.float64(0.3933333333333333)],[1],[0],[0],[3.444754209005623],['target'],95,0,95,0,264.3106835829967,,10,264.2979109579901,264.3106835829967,264.3106835829967,0.022626499994657934,267.7427271249908,[np.float64(-0.3322222222222222)],[np.float64(0.3933333333333333)],[1],[0],[0],[3.444754209005623],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
96,0,96,[np.float64(0.28)],[np.float64(0.07333333333333333)],[1],[0],[0],[3.3863005000021076],['target'],96,0,96,0,267.766723875,,5,267.7557868750009,267.766723875,267.766723875,0.012856500005000271,271.1421712500014,[np.float64(0.28)],[np.float64(0.07333333333333333)],[1],[0],[0],[3.3863005000021076],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
97,0,97,[np.float64(0.07666666666666666)],[np.float64(0.05555555555555555)],[1],[0],[0],[2.049977874994511],['target'],97,0,97,0,271.1714584579895,,5,271.1593849169876,271.1714584579895,271.1714584579895,0.017020583007251844,273.20943679199263,[np.float64(0.07666666666666666)],[np.float64(0.05555555555555555)],[1],[0],[0],[2.049977874994511],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
98,0,98,[np.float64(-0.24222222222222223)],[np.float64(0.24666666666666667)],[1],[0],[0],[3.018926332995761],['target'],98,0,98,0,273.2533770000009,,10,273.239058207997,273.2533770000009,273.2533770000009,0.029423749991110526,276.25804575000075,[np.float64(-0.24222222222222223)],[np.float64(0.24666666666666667)],[1],[0],[0],[3.018926332995761],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
99,0,99,[np.float64(-0.45444444444444443)],[np.float64(-0.17666666666666667)],[1],[0],[0],[2.6722203329991316],['target'],99,0,99,0,276.2802834579925,,5,276.26999762500054,276.2802834579925,276.2802834579925,0.011778375002904795,278.94229658300173,[np.float64(-0.45444444444444443)],[np.float64(-0.17666666666666667)],[1],[0],[0],[2.6722203329991316],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
100,0,100,[np.float64(-0.17444444444444446)],[np.float64(-0.38333333333333336)],[1],[0],[0],[5.299841207990539],['target'],100,0,100,0,278.9716194999928,,5,278.959666041992,278.9716194999928,278.9716194999928,0.017176500012283213,284.25957729198853,[np.float64(-0.17444444444444446)],[np.float64(-0.38333333333333336)],[1],[0],[0],[5.299841207990539],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
101,0,101,[np.float64(-0.24555555555555555)],[np.float64(-0.011111111111111112)],[1],[0],[0],[2.2696403750014724],['target'],101,0,101,0,284.30331212499004,,10,284.2893020420015,284.30331212499004,284.30331212499004,0.0295216660015285,286.55899124999996,[np.float64(-0.24555555555555555)],[np.float64(-0.011111111111111112)],[1],[0],[0],[2.2696403750014724],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
102,0,102,[np.float64(-0.14333333333333334)],[np.float64(0.37222222222222223)],[1],[0],[0],[3.237956957993447],['target'],102,0,102,0,286.582846291989,,5,286.57167620799737,286.582846291989,286.582846291989,0.012515250011347234,289.80971399998816,[np.float64(-0.14333333333333334)],[np.float64(0.37222222222222223)],[1],[0],[0],[3.237956957993447],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
103,0,103,[np.float64(-0.21444444444444444)],[np.float64(0.013333333333333334)],[1],[0],[0],[2.316781749992515],['target'],103,0,103,0,289.83688649999385,,5,289.8260275829962,289.83688649999385,289.83688649999385,0.016097041007014923,292.1429003749945,[np.float64(-0.21444444444444444)],[np.float64(0.013333333333333334)],[1],[0],[0],[2.316781749992515],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
104,0,104,[np.float64(-0.4411111111111111)],[np.float64(0.05555555555555555)],[1],[0],[0],[3.103421291001723],['target'],104,0,104,0,292.1851728749898,,10,292.171333374994,292.1851728749898,292.1851728749898,0.028235707999556325,295.27480683299655,[np.float64(-0.4411111111111111)],[np.float64(0.05555555555555555)],[1],[0],[0],[3.103421291001723],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
105,0,105,[np.float64(-0.4533333333333333)],[np.float64(-0.3988888888888889)],[1],[0],[0],[2.1048386250040494],['target'],105,0,105,0,295.29826212499756,,5,295.28762899999856,295.29826212499756,295.29826212499756,0.012650415999814868,297.39254704199266,[np.float64(-0.4533333333333333)],[np.float64(-0.3988888888888889)],[1],[0],[0],[2.1048386250040494],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
106,0,106,[np.float64(-0.3277777777777778)],[np.float64(-0.4255555555555556)],[1],[0],[0],[2.933317667004303],['target'],106,0,106,0,297.4211581249983,,5,297.4096195829916,297.4211581249983,297.4211581249983,0.016881957999430597,300.3430038749939,[np.float64(-0.3277777777777778)],[np.float64(-0.4255555555555556)],[1],[0],[0],[2.933317667004303],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
107,0,107,[np.float64(0.08777777777777777)],[np.float64(0.4122222222222222)],[1],[0],[0],[4.603064665992861],['target'],107,0,107,0,300.38620100000117,,10,300.372340832997,300.38620100000117,300.38620100000117,0.029134500000509433,304.97545716699096,[np.float64(0.08777777777777777)],[np.float64(0.4122222222222222)],[1],[0],[0],[4.603064665992861],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
108,0,108,[np.float64(-0.18777777777777777)],[np.float64(0.05)],[1],[0],[0],[2.6885100829967996],['target'],108,0,108,0,304.9971643329918,,5,304.9874239579949,304.9971643329918,304.9971643329918,0.011798666993854567,307.67600129199855,[np.float64(-0.18777777777777777)],[np.float64(0.05)],[1],[0],[0],[2.6885100829967996],['target'],P5,001,2025-09-30_16h08.11.941,VisualSearch_NupurShah,,2025.1.1,119.25649537560773,2025-09-30 16h08.26.814690 +0530,
